url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,cheap_gate_pass,cheap_gate_hits
http://english.astroawani.com/malaysia-news/malaysias-first-carbon-credit-company-offset-co2-emissions-130889,http://english.astroawani.com/news/amp/130889,Malaysias first carbon credit company to offset CO2 emissions,2017-02-01 09:45:00+00:00,http://img.astroawani.com/2017-02/51485940903_PasarSitiKhadijah.jpg,english.astroawani.com,English,Malaysia,2,3,carbon_terms=3,True,out_of_scope
http://www.malaysiandigest.com/frontpage/29-4-tile/656151-malaysia-s-first-carbon-credit-company-to-offset-co2-emissions.html,,Malaysia First Carbon Credit Company To Offset CO2 Emissions,2017-02-01 13:00:00+00:00,http://328744392.r.worldcdn.net/images/stories/new3/syareen/07/pasar_khadijah_Astro_Awani.jpg,malaysiandigest.com,English,Malaysia,2,3,carbon_terms=3,True,out_of_scope
http://renews.biz/105759/all-eu-must-deliver-clean-power/,,All EU  must deliver  clean power,2017-02-01 14:00:00+00:00,http://renews.biz/Images/Giles-Dickson-EWEA.jpg,renews.biz,English,United Kingdom,2,3,eu_context;energy_driver,True,out_of_scope
http://www.finanznachrichten.de/nachrichten-2017-02/39816862-europe-hvac-market-projected-to-cross-usd31-billion-by-2022-says-techsci-research-report-008.htm,,Europe HVAC Market Projected to Cross USD31 Billion by 2022 : Says TechSci Research Report,2017-02-01 16:00:00+00:00,http://fns1.de/g/fb.png,finanznachrichten.de,English,Germany,2,3,eu_context;carbon_terms=1,True,out_of_scope
https://www.neweurope.eu/article/sefcovic-eus-gas-storage-stress-tested/,,Sefcovic :  EU gas storage is stress,2017-02-01 16:30:00+00:00,https://www.neweurope.eu/wp-content/uploads/2017/02/h_53295548.jpg,neweurope.eu,English,,2,3,eu_context;energy_driver,True,out_of_scope
http://www.mondovisione.com/media-and-resources/news/eex-trading-results-for-january-2017-eex-increases-volumes-in-power-options-an/,,EEX Trading Results For January 2017,2017-02-01 16:45:00+00:00,,mondovisione.com,English,United States,1,7,eu_ets_strong;carbon_terms=1,True,out_of_scope
http://carbon-pulse.com/29889/,,EU Market : EUAs hold on to recent gains as experts diverge on next moves « Carbon Pulse,2017-02-01 21:45:00+00:00,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,True,out_of_scope
http://www.desdemonadespair.net/2017/02/carbon-capture-needed-to-make-carbon.html,,Carbon capture needed to make carbon dioxide emissions fall – Wind and solar alone won ’ t meet Paris Agreement goals,2017-02-01 22:15:00+00:00,https://lh3.googleusercontent.com/-iQC2sHU_U0Q/WJIsk4KdRcI/AAAAAAAAiiA/Io74sF4gGKk/w1200-h630-p-k-nu/image%25255B5%25255D.png?imgmax=800,desdemonadespair.net,English,United States,2,3,carbon_terms=3,True,out_of_scope
http://www.lasvegasnvblog.com/2017/02/eu-looks-to-china-on-climate-change-as-us-signals-retreat/,,EU Looks to China on Climate Change as US Signals Retreat . Las Vegas Blog,2017-02-02 00:45:00+00:00,,lasvegasnvblog.com,English,United States,2,3,eu_context;energy_driver,True,out_of_scope
http://dailyexpress.com.my/news.cfm?NewsID=115472,,Msia first carbon credit firm to offset CO2 emissions,2017-02-02 07:45:00+00:00,http://www.dailyexpress.com.my/image/daily-express.jpg,dailyexpress.com.my,English,Malaysia,2,3,carbon_terms=3,True,out_of_scope
http://www.rechargenews.com/wind/1212397/floating-wind-key-to-cutting-global-oil-and-gas-emissions-statoil,,Floating wind key to cutting global oil and gas emissions : Statoil ,2017-02-02 08:30:00+00:00,http://www.rechargenews.com/incoming/article1176669.ece5/ALTERNATES/LANDSCAPE_600/Hywind1.jpg,rechargenews.com,English,,2,3,carbon_terms=2;energy_driver,True,out_of_scope
http://www.mining.com/coal-use-in-europe-on-its-way-out-report/,,Coal use in Europe on its way out — report,2017-02-02 09:15:00+00:00,http://www.mining.com/wp-content/uploads/2017/02/coal-use-in-europe-on-its-way-out-report.jpg,mining.com,English,United States,2,3,eu_context;energy_driver,True,out_of_scope
http://www.livemint.com/Industry/54hs1Tu1BnOPwTRwjFxHIK/Budget-2017-Income-tax-break-for-carbon-trading-and-strateg.html,http://www.livemint.com/Industry/54hs1Tu1BnOPwTRwjFxHIK/Budget-2017-Income-tax-break-for-carbon-trading-and-strateg.html?facet=amp_source=googleamp_medium=referral_campaign=googleamp,Budget 2017 : Income tax break for carbon trading and strategic oil reserves,2017-02-02 09:30:00+00:00,http://www.livemint.com/rf/Image-621x414/LiveMint/Period2/2017/02/03/Photos/Processed/solarpanel-kMTH--621x414@LiveMint-8d4a.jpg,livemint.com,English,India,2,3,carbon_terms=2;energy_driver,True,out_of_scope
http://www.4-traders.com/news/EEX-Auction-News-EU-Auction--23799037/,http://www.4-traders.com/amp/news/EEX-Auction-News-EU-Auction--23799037/,EEX Auction News : EU Auction,2017-02-02 10:30:00+00:00,,4-traders.com,English,United States,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,out_of_scope
http://www.gereports.com/tesla-coal-technologies-helping-eastern-european-coal-fired-power-plants-run-cleaner/,,Tesla Coal : How Technology Is Helping Eastern European Coal,2017-02-02 10:30:00+00:00,http://dsg.files.app.content.prod.s3.amazonaws.com/gereports/wp-content/uploads/2017/01/31060402/TPP-Nikola-Tesla-A.jpg,gereports.com,English,,2,3,eu_context;energy_driver,True,out_of_scope
http://www.miningglobal.com/operations/2205/What-is-going-on-with-coal-generation-in-Europe,,What is going on with coal generation in Europe ? ,2017-02-02 10:45:00+00:00,http://www.miningglobal.com/public/uploads/large/large_83513f8d_ae7c_4ab3_c854_4be0982dfecd.jpg,miningglobal.com,English,Australia,1,3,eu_context;energy_driver,True,out_of_scope
http://www.cemnet.com/News/story/161006/cembureau-calls-for-maintaining-free-eu-ets-allowances-for-best-performers.html,,Cembureau calls for maintaining free EU ETS allowances for best performers,2017-02-02 11:00:00+00:00,,cemnet.com,English,United States,1,10,eu_ets_strong;eu_context;carbon_terms=2,True,out_of_scope
http://www.hedgeweek.com/2017/02/02/248224/eex-increases-volumes-power-options-and-agricultural-products,,EEX increases volumes in power options and agricultural products,2017-02-02 11:30:00+00:00,http://www.hedgeweek.com/sites/default/files/imagecache/facebook_200_square/image_library/Graphs/Arrow%20up.jpg,hedgeweek.com,English,United States,1,7,eu_ets_strong;energy_driver,True,out_of_scope
http://biofuels-news.com/display_news/11811/europe_turns_away_from_coal_new_report_finds/,,"Europe turns away from coal , new report finds",2017-02-02 14:45:00+00:00,http://biofuels-news.com/wp-content/uploads/2016/12/square.png,biofuels-news.com,English,United States,2,3,eu_context;energy_driver,True,out_of_scope
http://www.dnaindia.com/world/report-sweden-sets-goal-to-phase-out-greenhouse-gas-emissions-by-2045-2309035,,Sweden sets goal to phase out greenhouse gas emissions by 2045,2017-02-02 17:00:00+00:00,,dnaindia.com,English,India,2,3,carbon_terms=2;energy_driver,True,out_of_scope
http://news.trust.org/item/20170202164254-imhb4,http://mercury.postlight.com/amp?url=http://news.trust.org/item/20170202164254-imhb4/,Sweden sets goal to phase out greenhouse gas emissions by ... ,2017-02-02 18:00:00+00:00,http://news.trust.org/item/20170202164254-imhb4/,news.trust.org,English,United States,2,3,carbon_terms=2;energy_driver,True,out_of_scope
https://cleantechnica.com/2017/02/02/european-coal-dependence-not-high-assumed-continual-decline-eiu/,,"European Coal Dependence Not As High As Assumed , In Continual Decline , Reports EIU",2017-02-03 00:45:00+00:00,,cleantechnica.com,English,United States,1,3,eu_context;energy_driver,True,out_of_scope
https://www.yahoo.com/news/foreign-flights-slip-under-radar-eu-emissions-limits-110844454--finance.html,https://www.yahoo.com/amphtml/news/foreign-flights-slip-under-radar-eu-emissions-limits-110844454--finance.html,Foreign flights to slip under the radar of EU emissions limits,2017-02-03 11:30:00+00:00,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,yahoo.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://m.kauppalehti.fi/uutiset/reuters-foreign-flights-to-slip-under-the-radar-of-eu-emissions-limits/yYdU6CYc,,REUTERS : Foreign flights to slip under the radar of EU emissions limits,2017-02-03 13:15:00+00:00,,m.kauppalehti.fi,English,Finland,1,4,eu_context;carbon_terms=2,True,out_of_scope
https://www.neweurope.eu/press-release/the-eu-tackles-growing-aviation-emissions/,,The EU tackles growing aviation emissions,2017-02-03 14:15:00+00:00,https://www.neweurope.eu/wp-content/uploads/2015/09/111InTheNews.jpg,neweurope.eu,English,,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.independent.co.uk/news/science/sweden-pledges-greenhouse-gas-emissions-zero-2045-paris-agreement-a7561111.html,http://www.independent.co.uk/news/science/sweden-pledges-greenhouse-gas-emissions-zero-2045-paris-agreement-a7561111.html?amp,Sweden pledges to cut all greenhouse gas emissions by 2045,2017-02-03 14:15:00+00:00,https://static.independent.co.uk/s3fs-public/thumbnails/image/2017/01/12/19/fiat.jpg,independent.co.uk,English,United Kingdom,2,3,carbon_terms=2;energy_driver,True,out_of_scope
http://www.4-traders.com/news/No-to-discrimination-Chemical-industry-calls-for-fair-emissions-trading-system--23809387/,http://www.4-traders.com/amp/news/No-to-discrimination-Chemical-industry-calls-for-fair-emissions-trading-system--23809387/,No to discrimination : Chemical industry calls for fair emissions trading system,2017-02-03 16:00:00+00:00,,4-traders.com,English,United States,1,9,eu_ets_strong;carbon_terms=3,True,out_of_scope
http://www.openpr.com/news/428617/Demand-for-Circulating-Fluidized-Bed-CFB-Boilers-Market-will-increase-in-response-to-the-rising-environmental-concerns-implementation-of-stringent-emission-control-norms-2024.html,,Demand for Circulating Fluidized Bed ( CFB ) Boilers Market will increase in response to the rising environmental concerns & implementation of stringent emission control norms : 2024,2017-02-03 16:00:00+00:00,,openpr.com,English,Germany,2,3,carbon_terms=2;energy_driver,True,out_of_scope
http://www.ilvelino.it/it/article/2017/02/03/emissioni-per-carbon-market-watch-esenzioni-voli-da-tassa-co2-mette-a-/6ccacc2e-ae0d-4c8d-9a68-ed7a694574a7/,,"Emissioni , per Carbon Market Watch esenzioni voli da tassa Co2 mette a rischio target Ue ( 03 feb 2017 ) ",2017-02-03 18:00:00+00:00,http://i.static.ilvelino.it/blobs/variants/6/d/e/b/6debedeb-8999-4b4a-b36c-d8d3fbb126da_large.jpg?_635392817129705150,ilvelino.it,English,Italy,1,3,carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30043/,,EU Market : EUAs slip again on light selling but hold bulk of week ’ s gains « Carbon Pulse,2017-02-03 21:00:00+00:00,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,True,out_of_scope
https://www.environmentalleader.com/2017/02/europe-rethink-calculates-carbon-emissions-aviation/,,Europe to Rethink How it Calculates Carbon Emissions from Aviation,2017-02-03 21:30:00+00:00,https://www.environmentalleader.com/wp-content/uploads/2017/02/2017-02-03_14-09-42-e1486149019158.jpg,environmentalleader.com,English,United States,1,5,eu_context;carbon_terms=3,True,out_of_scope
https://www.traveldailynews.com/post/european-commission-adopts-proposal-for-aviation-emissions-trading-system,,European Commission adopts proposal for aviation emissions trading system,2017-02-06 12:45:00+00:00,https://www.traveldailynews.com/assets/thumbnails/c4/c44fa128f003e3e307d4d86f8dcce599.jpg,traveldailynews.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
http://www.breakingtravelnews.com/news/article/airlines-for-europe-endorses-eu-emissions-proposals/,,Airlines for Europe endorses EU emissions proposals ,2017-02-06 14:00:00+00:00,http://www.breakingtravelnews.com/images/sized/images/uploads/transport/Generic-Plane-376x250.jpg,breakingtravelnews.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,True,out_of_scope
https://www.bna.com/eu-opts-wait-n57982083398/,/eu-opts-wait-n57982083398/?amp=true,EU Opts to Wait and See on Aviation Emissions,2017-02-06 17:00:00+00:00,,bna.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.natlawreview.com/article/energy-union-progress-report-emissions-trading-system-eu-mexico-free-trade-agreement,,"Energy Union Progress Report , Emissions Trading System , EU",2017-02-06 18:30:00+00:00,http://www.natlawreview.com/sites/default/files/styles/thumbnail/public/article/aux/1141/eu%20eu%20parilment-European-union-flag.jpg?itok=rKDRpc88,natlawreview.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30108/,,Lawmakers draw closer on EU ETS reform options « Carbon Pulse,2017-02-06 20:30:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,eu_ets_strong
http://www.eubusiness.com/news-eu/aviation-emissions.03fl,,Aviation emissions : EU revises Emission Trading System — EUbusiness . com,2017-02-07 00:00:00+00:00,,eubusiness.com,English,Greece,1,5,eu_context;carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30126/,,EU Market : EUAs keep sliding as market awaits EU Parliament vote « Carbon Pulse,2017-02-07 01:15:00+00:00,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,True,eu_ets_strong
http://www.euractiv.com/section/energy/news/tuesdayeuropes-coal-generation-taking-its-final-bow/,,Europe coal generation : The final curtain call ? – EurActiv . com,2017-02-07 06:30:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/5395345796_c239d28df0_o-800x530.jpg,euractiv.com,English,Germany,1,3,eu_context;energy_driver,True,out_of_scope
http://www.commodities-now.com/news/technology/26-posts/report-items/general/22530-eex-group-achieves-yet-another-record-year-in-2016.html,,EEX Group achieves yet another record year in 2016,2017-02-07 15:30:00+00:00,,commodities-now.com,English,United Kingdom,1,6,eu_ets_strong,True,out_of_scope
http://carbon-pulse.com/30145/,,COMMENT : Why the EU cement industry opposes an import inclusion scheme « Carbon Pulse,2017-02-07 15:30:00+00:00,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,True,out_of_scope
http://energy.einnews.com/article/365436986/live,,EU ETS : Commission urged to remove cement from carbon leakage list,2017-02-07 16:15:00+00:00,,energy.einnews.com,English,United States,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,eu_ets_strong
http://www.globalcement.com/news/item/5768-cembureau-lobbies-for-revised-european-emissions-trading-scheme,,Cembureau lobbies for revised European emissions trading scheme,2017-02-07 19:15:00+00:00,http://www.globalcement.com/media/k2/items/cache/55c77c4359e210de61833641a929d483_M.jpg,globalcement.com,English,India,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30170/,,EU Market : EUAs creep higher to end 4,2017-02-07 20:00:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,out_of_scope
http://www.edie.net/news/11/Does-Brexit-offer-a-golden-opportunity-to-pursue-ETS-alternatives/,,Does Brexit offer a  golden opportunity  to pursue EU ETS alternatives ? ,2017-02-08 16:00:00+00:00,http://edienet.s3.amazonaws.com/news/images/34458.jpg,edie.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,True,out_of_scope
http://carbon-pulse.com/30189/,,EU Market : EUAs nudge higher on oil,2017-02-09 00:15:00+00:00,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=1;energy_driver,True,out_of_scope
http://www.edie.net/news/6/EU-must-phase-out-coal-by-2030-to-meet-Paris-goals--report-says/,,"EU must phase out coal by 2030 to meet Paris goals , report claims",2017-02-09 12:45:00+00:00,http://edienet.s3.amazonaws.com/news/images/34464.jpg,edie.net,English,United Kingdom,1,3,eu_context;energy_driver,True,out_of_scope
https://www.yahoo.com/news/uk-unlikely-remain-eu-carbon-market-eu-policymaker-142013737--finance.html,https://www.yahoo.com/amphtml/news/uk-unlikely-remain-eu-carbon-market-eu-policymaker-142013737--finance.html,UK unlikely to remain in EU carbon market : EU policymaker,2017-02-09 14:45:00+00:00,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,yahoo.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.euractiv.com/section/energy/news/does-brexit-offer-a-golden-opportunity-to-pursue-eu-ets-alternatives/,,Does Brexit offer a  golden opportunity  to pursue EU ETS alternatives ? – EurActiv . com,2017-02-09 14:45:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/glass_ETS_emissions_CREDITBenoit-Daoust_Shutterstock-800x534.jpg,euractiv.com,English,Germany,1,8,eu_ets_strong;eu_context,True,out_of_scope
http://airandenvironmentmanagement.cleantechnology-business-review.com/news/statkraft-14-european-utilities-send-wakeup-call-to-european-commission-on-ets-review-090217-5735815,,Statkraft sends second wakeup call on EU Emissions Trading System,2017-02-09 15:15:00+00:00,,airandenvironmentmanagement.cleantechnology-business-review.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,out_of_scope
http://www.4-traders.com/CENTRICA-PLC-9590112/news/Centrica-UK-unlikely-to-remain-in-EU-carbon-market-EU-policymaker-23844315/,http://www.4-traders.com/amp/CENTRICA-PLC-9590112/news/Centrica-UK-unlikely-to-remain-in-EU-carbon-market-EU-policymaker-23844315/,Centrica : united kingdom unlikely to remain in EU carbon market,2017-02-09 15:15:00+00:00,,4-traders.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://uk.reuters.com/article/uk-britain-eu-carbontrading-idUKKBN15O1W6,http://uk.mobile.reuters.com/article/amp/idUKKBN15O1W6,UK unlikely to remain in EU carbon market,2017-02-09 15:15:00+00:00,http://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://reneweconomy.com.au/eu-coal-plants-close-2030-meet-paris-target-62992/,,EU coal plants  should all close by 2030  to meet Paris target,2017-02-10 02:30:00+00:00,http://reneweconomy.com.au/wp-content/uploads/2017/02/Screen-Shot-2017-02-07-at-11.25.04-1.png,reneweconomy.com.au,English,Australia,1,3,eu_context;energy_driver,True,out_of_scope
http://www.euractiv.com/section/climate-environment/news/carbon-market-reform-vote-puts-eu-cement-sector-in-the-spotlight/,,Carbon market reform vote puts EU cement sector in the spotlight – EurActiv . com,2017-02-10 08:00:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/Cement-factory-800x450.jpg,euractiv.com,English,Germany,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.4-traders.com/news/EEX-Auction-News-German-Auction--23850379/,http://www.4-traders.com/amp/news/EEX-Auction-News-German-Auction--23850379/,EEX Auction News : German Auction,2017-02-10 10:30:00+00:00,,4-traders.com,English,United States,1,7,eu_ets_strong;carbon_terms=1,True,out_of_scope
http://www.businessgreen.com/bg/news/3004394/study-eu-must-shut-down-all-coal-plants-by-2030-to-hit-climate-targets,,Study : EU must shut down all coal plants by 2030 to hit climate targets,2017-02-10 11:15:00+00:00,,businessgreen.com,English,United Kingdom,1,3,eu_context;energy_driver,True,out_of_scope
https://www.gov.uk/government/publications/aircraft-operator-guide-how-to-comply-with-phase-iii-of-the-eu-ets,,EU ETS Phase III : guidance for aircraft operators,2017-02-10 17:15:00+00:00,https://assets.publishing.service.gov.uk/static/opengraph-image-a1f7d89ffd0782738b1aeb0da37842d8bd0addbd724b8e58c3edbc7287cc11de.png,gov.uk,English,United Kingdom,1,8,eu_ets_strong;eu_context,True,out_of_scope
http://econews.com.au/53282/report-says-eu-coal-plants-should-all-close-by-2030/,,Report says EU coal plants  should all close by 2030  ,2017-02-13 04:30:00+00:00,http://econews.com.au/wp-content/uploads/2014/04/WWF-thermal-power-image.jpg,econews.com.au,English,Australia,1,3,eu_context;energy_driver,True,out_of_scope
http://carbon-pulse.com/30520/,,COMMENT : Should the united kingdom stay or should it go ? The consequences of a divorce with the EU ETS « Carbon Pulse,2017-02-14 18:00:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,out_of_scope
http://www.euractiv.com/section/climate-environment/news/cargo-companies-call-for-shipping-to-be-regulated-by-eus-emissions-trading-market/,,Cargo companies call for shipping to be regulated by EU emissions trading market – EurActiv . com,2017-02-14 18:45:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/ship.jpg,euractiv.com,English,Germany,1,6,eu_context;carbon_terms=4,True,price_driver_term
https://worldmaritimenews.com/archives/212748/shipping-industry-calls-for-inclusion-of-ship-co2-in-eu-ets/,,Shipping Industry Calls for Inclusion of Ship CO2 in EU ETS,2017-02-14 19:15:00+00:00,http://worldmaritimenews.com/wp-content/uploads/2017/02/co2.jpg,worldmaritimenews.com,English,Singapore,1,8,eu_ets_strong;eu_context,True,eu_ets_strong
http://www.carbonnews.co.nz/story.asp?storyID=11865,,Crunch time arrives for EU carbon market reform,2017-02-14 21:00:00+00:00,,carbonnews.co.nz,English,,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.hellenicshippingnews.com/cargo-companies-call-for-shipping-to-be-regulated-by-eus-emissions-trading-market/,,Cargo companies call for shipping to be regulated by EU emissions trading market,2017-02-14 22:30:00+00:00,,hellenicshippingnews.com,English,China,1,6,eu_context;carbon_terms=4,True,price_driver_term
http://carbon-pulse.com/30530/,,EU ETS reform : A guide to the European Parliament vote « Carbon Pulse,2017-02-14 23:00:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,eu_ets_strong
http://carbon-pulse.com/30510/,,EU Market : Short,2017-02-14 23:00:00+00:00,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,True,out_of_scope
https://www.wsj.com/articles/europes-error-of-emission-1487119165,http://www.wsj.com/amp/articles/europes-error-of-emission-1487119165,Europe Error of Emission,2017-02-15 01:00:00+00:00,https://si.wsj.net/public/resources/images/BN-SC467_2euemi_G_20170214161732.jpg,wsj.com,English,United States,1,3,eu_context;carbon_terms=1,True,out_of_scope
http://www.einnews.com/event/46992/argus_emissions_market_2017,,"Argus Emissions Market 2017 , Czech Republic",2017-02-15 01:30:00+00:00,,einnews.com,English,United States,1,3,carbon_terms=3,True,out_of_scope
http://www.businessgreen.com/bg/news/3004686/european-parliament-approves-carbon-market-reforms,,European Parliament approves carbon market reforms,2017-02-15 13:45:00+00:00,,businessgreen.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.europarl.europa.eu/news/en/news-room/20170210IPR61806/MEPs-back-plans-to-cut-carbon-emission-allowances-and-fund-low-carbon-innovation,http://m.europarl.europa.eu/EPMobile/en/news/product.htm?reference=20170210IPR61806&l=en,MEPs back plans to cut carbon emission allowances and fund low,2017-02-15 14:30:00+00:00,http://www.europarl.europa.eu/resources/library/images/20170213PHT62277/20170213PHT62277_landscape_600_300.jpg,europarl.europa.eu,English,France,1,4,carbon_terms=4,True,out_of_scope
http://www.sharenet.co.za/news/Shipping_industry_calls_for_exemption_from_EU_carbon_market_reform/6e9c1e56be49c17b196e3bb6523bfa36,,Shipping industry calls for exemption from EU carbon market reform,2017-02-15 16:00:00+00:00,,sharenet.co.za,English,South Africa,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.globalcement.com/news/item/5810-european-parliament-votes-to-reduce-carbon-credits-for-emissions-trading-scheme-by-2-2-each-year,,European Parliament votes to reduce carbon credits for Emissions Trading Scheme by 2 . 2 % each year,2017-02-15 16:15:00+00:00,http://www.globalcement.com/media/k2/items/cache/ad21ba5d4277a5379bc1c44219b7f617_M.jpg,globalcement.com,English,India,1,6,eu_context;carbon_terms=4,True,price_driver_term
http://www.energylivenews.com/2017/02/15/meps-vote-to-reduce-emissions-trading-carbon-credits/,,Energy Live News – Energy Made Easy – MEPs vote to reduce emissions trading carbon credits,2017-02-15 16:30:00+00:00,,energylivenews.com,English,United Kingdom,1,4,carbon_terms=4,True,price_driver_term
http://www.ship-technology.com/news/newsshipping-industry-urges-ec-to-add-emissions-in-eu-emissions-trading-system-5739991,,Shipping industry urges EC to add emissions to EU Emissions Trading System,2017-02-15 16:30:00+00:00,,ship-technology.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
http://www.marinelog.com/index.php?option=com_k2&view=item&id=25094:euro-parliament-seeks-to-shove-ships-into-emissions-trading-scheme&Itemid=227,,EU Parliament votes to snag ships in emissions trading net,2017-02-15 17:30:00+00:00,http://www.marinelog.com/media/k2/items/cache/078ddcaa50dc928be163783ffdf68f7a_M.jpg,marinelog.com,English,United States,1,5,eu_context;carbon_terms=3,True,price_driver_term
