url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,cheap_gate_pass,cheap_gate_hits
https://www.bna.com/eu-opts-wait-n57982083398/,/eu-opts-wait-n57982083398/?amp=true,EU Opts to Wait and See on Aviation Emissions,2017-02-06 17:00:00+00:00,,bna.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.natlawreview.com/article/energy-union-progress-report-emissions-trading-system-eu-mexico-free-trade-agreement,,"Energy Union Progress Report , Emissions Trading System , EU",2017-02-06 18:30:00+00:00,http://www.natlawreview.com/sites/default/files/styles/thumbnail/public/article/aux/1141/eu%20eu%20parilment-European-union-flag.jpg?itok=rKDRpc88,natlawreview.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30108/,,Lawmakers draw closer on EU ETS reform options « Carbon Pulse,2017-02-06 20:30:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,eu_ets_strong
http://www.eubusiness.com/news-eu/aviation-emissions.03fl,,Aviation emissions : EU revises Emission Trading System — EUbusiness . com,2017-02-07 00:00:00+00:00,,eubusiness.com,English,Greece,1,5,eu_context;carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30126/,,EU Market : EUAs keep sliding as market awaits EU Parliament vote « Carbon Pulse,2017-02-07 01:15:00+00:00,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,True,eu_ets_strong
http://www.commodities-now.com/news/technology/26-posts/report-items/general/22530-eex-group-achieves-yet-another-record-year-in-2016.html,,EEX Group achieves yet another record year in 2016,2017-02-07 15:30:00+00:00,,commodities-now.com,English,United Kingdom,1,6,eu_ets_strong,True,out_of_scope
http://energy.einnews.com/article/365436986/live,,EU ETS : Commission urged to remove cement from carbon leakage list,2017-02-07 16:15:00+00:00,,energy.einnews.com,English,United States,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,eu_ets_strong
http://www.globalcement.com/news/item/5768-cembureau-lobbies-for-revised-european-emissions-trading-scheme,,Cembureau lobbies for revised European emissions trading scheme,2017-02-07 19:15:00+00:00,http://www.globalcement.com/media/k2/items/cache/55c77c4359e210de61833641a929d483_M.jpg,globalcement.com,English,India,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,out_of_scope
http://carbon-pulse.com/30170/,,EU Market : EUAs creep higher to end 4,2017-02-07 20:00:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,out_of_scope
http://www.edie.net/news/11/Does-Brexit-offer-a-golden-opportunity-to-pursue-ETS-alternatives/,,Does Brexit offer a  golden opportunity  to pursue EU ETS alternatives ? ,2017-02-08 16:00:00+00:00,http://edienet.s3.amazonaws.com/news/images/34458.jpg,edie.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,True,out_of_scope
http://carbon-pulse.com/30189/,,EU Market : EUAs nudge higher on oil,2017-02-09 00:15:00+00:00,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=1;energy_driver,True,out_of_scope
https://www.yahoo.com/news/uk-unlikely-remain-eu-carbon-market-eu-policymaker-142013737--finance.html,https://www.yahoo.com/amphtml/news/uk-unlikely-remain-eu-carbon-market-eu-policymaker-142013737--finance.html,UK unlikely to remain in EU carbon market : EU policymaker,2017-02-09 14:45:00+00:00,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,yahoo.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.euractiv.com/section/energy/news/does-brexit-offer-a-golden-opportunity-to-pursue-eu-ets-alternatives/,,Does Brexit offer a  golden opportunity  to pursue EU ETS alternatives ? – EurActiv . com,2017-02-09 14:45:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/glass_ETS_emissions_CREDITBenoit-Daoust_Shutterstock-800x534.jpg,euractiv.com,English,Germany,1,8,eu_ets_strong;eu_context,True,out_of_scope
http://airandenvironmentmanagement.cleantechnology-business-review.com/news/statkraft-14-european-utilities-send-wakeup-call-to-european-commission-on-ets-review-090217-5735815,,Statkraft sends second wakeup call on EU Emissions Trading System,2017-02-09 15:15:00+00:00,,airandenvironmentmanagement.cleantechnology-business-review.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,out_of_scope
http://www.4-traders.com/CENTRICA-PLC-9590112/news/Centrica-UK-unlikely-to-remain-in-EU-carbon-market-EU-policymaker-23844315/,http://www.4-traders.com/amp/CENTRICA-PLC-9590112/news/Centrica-UK-unlikely-to-remain-in-EU-carbon-market-EU-policymaker-23844315/,Centrica : united kingdom unlikely to remain in EU carbon market,2017-02-09 15:15:00+00:00,,4-traders.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://uk.reuters.com/article/uk-britain-eu-carbontrading-idUKKBN15O1W6,http://uk.mobile.reuters.com/article/amp/idUKKBN15O1W6,UK unlikely to remain in EU carbon market,2017-02-09 15:15:00+00:00,http://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.euractiv.com/section/climate-environment/news/carbon-market-reform-vote-puts-eu-cement-sector-in-the-spotlight/,,Carbon market reform vote puts EU cement sector in the spotlight – EurActiv . com,2017-02-10 08:00:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/Cement-factory-800x450.jpg,euractiv.com,English,Germany,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.4-traders.com/news/EEX-Auction-News-German-Auction--23850379/,http://www.4-traders.com/amp/news/EEX-Auction-News-German-Auction--23850379/,EEX Auction News : German Auction,2017-02-10 10:30:00+00:00,,4-traders.com,English,United States,1,7,eu_ets_strong;carbon_terms=1,True,out_of_scope
https://www.gov.uk/government/publications/aircraft-operator-guide-how-to-comply-with-phase-iii-of-the-eu-ets,,EU ETS Phase III : guidance for aircraft operators,2017-02-10 17:15:00+00:00,https://assets.publishing.service.gov.uk/static/opengraph-image-a1f7d89ffd0782738b1aeb0da37842d8bd0addbd724b8e58c3edbc7287cc11de.png,gov.uk,English,United Kingdom,1,8,eu_ets_strong;eu_context,True,out_of_scope
http://carbon-pulse.com/30520/,,COMMENT : Should the united kingdom stay or should it go ? The consequences of a divorce with the EU ETS « Carbon Pulse,2017-02-14 18:00:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,out_of_scope
http://www.euractiv.com/section/climate-environment/news/cargo-companies-call-for-shipping-to-be-regulated-by-eus-emissions-trading-market/,,Cargo companies call for shipping to be regulated by EU emissions trading market – EurActiv . com,2017-02-14 18:45:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/ship.jpg,euractiv.com,English,Germany,1,6,eu_context;carbon_terms=4,True,price_driver_term
https://worldmaritimenews.com/archives/212748/shipping-industry-calls-for-inclusion-of-ship-co2-in-eu-ets/,,Shipping Industry Calls for Inclusion of Ship CO2 in EU ETS,2017-02-14 19:15:00+00:00,http://worldmaritimenews.com/wp-content/uploads/2017/02/co2.jpg,worldmaritimenews.com,English,Singapore,1,8,eu_ets_strong;eu_context,True,eu_ets_strong
http://www.carbonnews.co.nz/story.asp?storyID=11865,,Crunch time arrives for EU carbon market reform,2017-02-14 21:00:00+00:00,,carbonnews.co.nz,English,,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.hellenicshippingnews.com/cargo-companies-call-for-shipping-to-be-regulated-by-eus-emissions-trading-market/,,Cargo companies call for shipping to be regulated by EU emissions trading market,2017-02-14 22:30:00+00:00,,hellenicshippingnews.com,English,China,1,6,eu_context;carbon_terms=4,True,price_driver_term
http://carbon-pulse.com/30530/,,EU ETS reform : A guide to the European Parliament vote « Carbon Pulse,2017-02-14 23:00:00+00:00,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,True,eu_ets_strong
http://www.businessgreen.com/bg/news/3004686/european-parliament-approves-carbon-market-reforms,,European Parliament approves carbon market reforms,2017-02-15 13:45:00+00:00,,businessgreen.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.europarl.europa.eu/news/en/news-room/20170210IPR61806/MEPs-back-plans-to-cut-carbon-emission-allowances-and-fund-low-carbon-innovation,http://m.europarl.europa.eu/EPMobile/en/news/product.htm?reference=20170210IPR61806&l=en,MEPs back plans to cut carbon emission allowances and fund low,2017-02-15 14:30:00+00:00,http://www.europarl.europa.eu/resources/library/images/20170213PHT62277/20170213PHT62277_landscape_600_300.jpg,europarl.europa.eu,English,France,1,4,carbon_terms=4,True,out_of_scope
http://www.sharenet.co.za/news/Shipping_industry_calls_for_exemption_from_EU_carbon_market_reform/6e9c1e56be49c17b196e3bb6523bfa36,,Shipping industry calls for exemption from EU carbon market reform,2017-02-15 16:00:00+00:00,,sharenet.co.za,English,South Africa,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.globalcement.com/news/item/5810-european-parliament-votes-to-reduce-carbon-credits-for-emissions-trading-scheme-by-2-2-each-year,,European Parliament votes to reduce carbon credits for Emissions Trading Scheme by 2 . 2 % each year,2017-02-15 16:15:00+00:00,http://www.globalcement.com/media/k2/items/cache/ad21ba5d4277a5379bc1c44219b7f617_M.jpg,globalcement.com,English,India,1,6,eu_context;carbon_terms=4,True,price_driver_term
http://www.ship-technology.com/news/newsshipping-industry-urges-ec-to-add-emissions-in-eu-emissions-trading-system-5739991,,Shipping industry urges EC to add emissions to EU Emissions Trading System,2017-02-15 16:30:00+00:00,,ship-technology.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
http://www.energylivenews.com/2017/02/15/meps-vote-to-reduce-emissions-trading-carbon-credits/,,Energy Live News – Energy Made Easy – MEPs vote to reduce emissions trading carbon credits,2017-02-15 16:30:00+00:00,,energylivenews.com,English,United Kingdom,1,4,carbon_terms=4,True,price_driver_term
http://www.marinelog.com/index.php?option=com_k2&view=item&id=25094:euro-parliament-seeks-to-shove-ships-into-emissions-trading-scheme&Itemid=227,,EU Parliament votes to snag ships in emissions trading net,2017-02-15 17:30:00+00:00,http://www.marinelog.com/media/k2/items/cache/078ddcaa50dc928be163783ffdf68f7a_M.jpg,marinelog.com,English,United States,1,5,eu_context;carbon_terms=3,True,price_driver_term
https://www.theguardian.com/world/2017/feb/15/meps-approve-overhaul-of-eu-carbon-emissions-trading-scheme-european-parliament-paris-climate-deal,https://amp.theguardian.com/world/2017/feb/15/meps-approve-overhaul-of-eu-carbon-emissions-trading-scheme-european-parliament-paris-climate-deal,MEPs approve overhaul of EU carbon emissions trading scheme ,2017-02-15 18:15:00+00:00,https://i.guim.co.uk/img/media/93c08fa3b7874b8a912fb8c18125165f9dad1430/0_101_3856_2314/master/3856.jpg?w=1200&h=630&q=55&auto=format&usm=12&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly91cGxvYWRzLmd1aW0uY28udWsvMjAxNi8wNS8yNS9vdmVybGF5LWxvZ28tMTIwMC05MF9vcHQucG5n&s=307b97b588274da2346028ae3ee54d32,theguardian.com,English,United Kingdom,1,6,eu_context;carbon_terms=4,True,out_of_scope
http://www.euractiv.com/section/climate-environment/news/european-parliament-adopts-draft-reform-of-carbon-market/,,European Parliament adopts draft reform of carbon market – EurActiv . com,2017-02-15 18:30:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/17809296053_d334e6688a_z.jpg,euractiv.com,English,Germany,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.edie.net/news/11/European-Parliament-adopts-draft-reform-of-carbon-market/,,European Parliament adopts draft reform of carbon market,2017-02-15 18:30:00+00:00,http://edienet.s3.amazonaws.com/news/images/34491.jpg,edie.net,English,United Kingdom,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.climatechangenews.com/2017/02/15/market-shrugs-as-eu-lawmakers-pass-carbon-trading-reforms/,,Market shrugs as EU lawmakers pass carbon trading reforms,2017-02-15 19:45:00+00:00,http://www.climatechangenews.com/files/2015/02/european-parliament-flags.jpg,climatechangenews.com,English,France,1,5,eu_context;carbon_terms=3,True,out_of_scope
http://www.handyshippingguide.com/shipping-news/merchant-shipping-to-be-included-in-european-emissions-trading-scheme_7772,,Merchant Shipping to be Included in European Emissions Trading Scheme,2017-02-15 20:00:00+00:00,,handyshippingguide.com,English,United Kingdom,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
https://www.neweurope.eu/article/line-paris-agreement-eu-cut-carbon-emission-allowances/,,"In line with Paris Agreement , EU to cut carbon emission allowances",2017-02-15 20:15:00+00:00,https://www.neweurope.eu/wp-content/uploads/2017/02/h_51920965-1.jpg,neweurope.eu,English,,1,6,eu_context;carbon_terms=4,True,out_of_scope
http://www.satprnews.com/2017/02/15/european-parliament-adopts-draft-reform-of-carbon-market/,,European Parliament adopts draft reform of carbon market – SAT Press Releases,2017-02-15 20:30:00+00:00,,satprnews.com,English,United States,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.military-technologies.net/2017/02/15/european-parliament-adopts-draft-reform-of-carbon-market/,,European Parliament adopts draft reform of carbon market – MilTech,2017-02-15 20:30:00+00:00,,military-technologies.net,English,United States,1,4,eu_context;carbon_terms=2,True,price_driver_term
https://www.yahoo.com/news/eu-parliament-backs-draft-carbon-trading-reforms-200132694.html,https://www.yahoo.com/amphtml/news/eu-parliament-backs-draft-carbon-trading-reforms-200132694.html,EU parliament backs draft carbon trading reforms,2017-02-15 20:45:00+00:00,https://s.yimg.com/uu/api/res/1.2/PyqoZs5qETqTC0LM5PPrVw--/aD02NTE7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/3f19704829770d95ddd0260a6c622494c6727b11.jpg,yahoo.com,English,United States,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://indianexpress.com/article/world/eu-parliament-backs-draft-carbon-trading-reforms-4527228/,http://indianexpress.com/article/world/eu-parliament-backs-draft-carbon-trading-reforms-4527228/lite/,European Union parliament backs draft carbon trading reforms,2017-02-15 21:45:00+00:00,http://images.indianexpress.com/2016/10/belgium-eu-canada-trade-480.jpg?w=480,indianexpress.com,English,India,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://gcaptain.com/shipping-industry-calls-exemption-eu-carbon-market-reform/,,Shipping Industry Calls for Exemption from EU Carbon Market Reform – gCaptain,2017-02-15 22:45:00+00:00,http://gcaptain.com/wp-content/uploads/2015/12/14-11-2011emissions.jpg,gcaptain.com,English,United States,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.eubusiness.com/focus/17-02-162,,EU carbon market reform fails to rescue EU climate credibility — EUbusiness . com,2017-02-16 02:45:00+00:00,,eubusiness.com,English,Greece,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://www.seatrade-maritime.com/news/europe/industry-associations-hit-out-as-eu-persists-with-plan-to-include-shipping-in-emissions-trading-system.html,,Industry associations hit out as EU persists with plan to include shipping in Emissions Trading System,2017-02-16 04:45:00+00:00,http://www.seatrade-maritime.com/media/k2/items/cache/570f746cec16d783a7057aa2ddb17062_XL.jpg,seatrade-maritime.com,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
http://splash247.com/european-politicians-vote-to-add-shipping-to-regional-emissions-trading-system/,,European politicians vote to add shipping to regional emissions trading system,2017-02-16 07:15:00+00:00,http://splash247.com/wp-content/uploads/2015/07/Ship-pollution-environment.jpg,splash247.com,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
https://www.worldcoal.com/power/16022017/eu-emissions-likely-to-vastly-overshoot-paris-agreement/,https://www.worldcoal.com/power/16022017/eu-emissions-likely-to-vastly-overshoot-paris-agreement/amp/,EU emissions likely to vastly overshoot Paris Agreement,2017-02-16 10:30:00+00:00,https://d2e1tbtdbinpro.cloudfront.net/media/articles/pop/eu-flags-01.jpg,worldcoal.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://container-mag.com/2017/02/16/eu-meps-vote-favour-carbon-market-reform/,,EU MEPs support shipping inclusion in emissions trading scheme,2017-02-16 10:30:00+00:00,http://container-mag.com/wp-content/uploads/2017/02/The-European-Parliament-will-vote-again-after-a-final-legislation-is-drafted.png,container-mag.com,English,China,1,5,eu_context;carbon_terms=3,True,price_driver_term
http://www.globalcement.com/news/item/5815-cembureau-supports-european-parliament-s-amendments-to-emissions-trading-scheme,,Cembureau supports European Parliament amendments to Emissions Trading Scheme,2017-02-16 12:15:00+00:00,http://www.globalcement.com/media/k2/items/cache/c7c00384406c35b81741b74b364344cf_M.jpg,globalcement.com,English,India,1,5,eu_context;carbon_terms=3,True,price_driver_term
http://www.marinelink.com/news/counterproductive422145,,INTERTANKO Considers Including Shipping In EU ETS,2017-02-16 12:15:00+00:00,https://images.marinelink.com/images/maritime/w800/atharina-stanzel-managing-director-photo-70661.jpg,marinelink.com,English,United States,1,8,eu_ets_strong;eu_context,True,eu_ets_strong
http://www.marinelink.com/news/intertanko-shipping-pans422145,,INTERTANKO Pans EU ETS Shipping Vote,2017-02-16 14:15:00+00:00,https://images.marinelink.com/images/maritime/w800/atharina-stanzel-managing-director-photo-70661.jpg,marinelink.com,English,United States,1,8,eu_ets_strong;eu_context,True,eu_ets_strong
http://worldmaritimenews.com/archives/212959/ics-espo-against-inclusion-of-shipping-in-eu-ets/,,"ICS , ESPO against Inclusion of Shipping in EU ETS",2017-02-16 18:45:00+00:00,http://worldmaritimenews.com/wp-content/uploads/2017/02/imo-1.jpg,worldmaritimenews.com,English,Singapore,1,8,eu_ets_strong;eu_context,True,eu_ets_strong
https://cleantechnica.com/2017/02/17/european-union-parliament-passes-move-reform-carbon-market/,,European Union Parliament Passes Move To Reform Carbon Market,2017-02-17 17:15:00+00:00,,cleantechnica.com,English,United States,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://business.mb.com.ph/2017/02/17/shipping-industry-seeks-exemption-from-eu-carbon-market-reform/,,Shipping industry seeks exemption from EU carbon market reform » Manila Bulletin Business,2017-02-17 17:15:00+00:00,http://business.mb.com.ph/wp-content/uploads/2017/02/2-16.jpg,business.mb.com.ph,English,Philippines,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://pt.euronews.com/2017/02/18/o-compromisso-dos-eua-com-a-nato-e-inquebravel-garante-mike-pence,,"  O compromisso dos EUA com a NATO é  inquebrável , garante Mike Pence",2017-02-18 12:00:00+00:00,http://static.euronews.com/articles/358265/1000x563_358265.jpg,pt.euronews.com,English,United States,1,8,eu_ets_strong;eu_context,True,out_of_scope
https://www.bloomberg.com/view/articles/2017-02-20/europe-needs-a-higher-price-on-carbon,,Europe Needs a Higher Price on Carbon,2017-02-20 07:30:00+00:00,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iAt2agIbqEH8/v0/1200x-1.jpg,bloomberg.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
https://www.envirotech-online.com/news/business-news/44/cefic/reform-of-eu-emissions-trading-on-the-way-eu-chemical-industry-welcomes-positive-vote-on-eu-ets/41798,,Reform of EU Emissions Trading on the way : EU Chemical Industry Welcomes Positive Vote on EU ETS Envirotech Online,2017-02-20 12:15:00+00:00,,envirotech-online.com,English,United Kingdom,1,11,eu_ets_strong;eu_context;carbon_terms=3,True,eu_ets_strong
http://interfaxenergy.com/gasdaily/article/24053/eu-ets-vote-spurs-optimism-despite-setbacks,,EU ETS vote spurs optimism despite setbacks,2017-02-20 14:30:00+00:00,http://interfaxenergy.com/gasdaily/uploads/articles/14875938271725.jpg,interfaxenergy.com,English,United States,1,8,eu_ets_strong;eu_context,True,eu_ets_strong
http://www.todayonline.com/singapore/carbon-tax-be-introduced-cut-greenhouse-gas-emissions,,Carbon tax to be imposed from 2019 to cut greenhouse gas emissions,2017-02-20 16:30:00+00:00,http://www.todayonline.com/sites/default/files/styles/og_images_meta_property/public/photos/43_images/pg1blurb0702a_read-only.jpg?itok=A91sVAz6,todayonline.com,English,United States,1,4,carbon_terms=3;energy_driver,True,out_of_scope
https://www.environmentalleader.com/2017/02/europe-seeks-ways-raise-price-carbon/,,Europe Seeks Ways to Raise the Price of Carbon,2017-02-20 19:15:00+00:00,https://www.environmentalleader.com/wp-content/uploads/2016/12/carbon-pollution.jpg,environmentalleader.com,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://advancedbiofuelsusa.info/europe-needs-a-higher-price-on-carbon/,,Advanced BioFuels united states » Europe Needs a Higher Price on Carbon,2017-02-22 01:00:00+00:00,,advancedbiofuelsusa.info,English,United States,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.koreaherald.com/view.php?ud=20170223000532,, [ Other View ] Europe needs a higher price on carbon,2017-02-23 08:45:00+00:00,http://res.heraldm.com/new_201209/herald_h.jpg,koreaherald.com,English,South Korea,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.euractiv.com/section/energy/opinion/eu-carbon-market-at-risk-of-another-lost-decade/,,EU carbon market at risk of another lost decade – EurActiv . com,2017-02-24 06:15:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2015/08/carbon_emissopns_quota_coal_power_station_creditvilleton_flickr_0_0.jpeg,euractiv.com,English,Germany,1,4,eu_context;carbon_terms=2,True,out_of_scope
https://www.yahoo.com/news/eu-ministers-bracing-battle-carbon-market-reform-151222406--finance.html,https://www.yahoo.com/amphtml/news/eu-ministers-bracing-battle-carbon-market-reform-151222406--finance.html,EU ministers  bracing for battle  on carbon market reform,2017-02-24 15:45:00+00:00,,yahoo.com,English,United States,1,4,eu_context;carbon_terms=2,True,price_driver_term
http://carbon-pulse.com/31027/,,COMMENT : European carbon market,2017-02-24 15:45:00+00:00,,carbon-pulse.com,English,France,1,4,eu_context;carbon_terms=2,True,out_of_scope
http://www.libdemvoice.org/new-slf-publication-on-the-european-carbon-market-53404.html,,New SLF publication on the European carbon market,2017-02-24 17:30:00+00:00,http://www.libdemvoice.org/wp-content/themes/voice-sixteen/images/ldv-quote-200.png,libdemvoice.org,English,United Kingdom,1,4,eu_context;carbon_terms=2,True,out_of_scope
