_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
115,http://www.4-traders.com/news/EEX-Auction-News-German-Auction--24098316/,http://www.4-traders.com/amp/news/EEX-Auction-News-German-Auction--24098316/,EEX Auction News : German Auction,2017-03-24,,4-traders.com,English,United States,1,7,eu_ets_strong;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""German auction results may signal domestic market sentiment but have limited direct impact on EU-wide ETS pricing."", ""German auction results may signal policy shifts but are unlikely to drive short-term ETS price movement."", ""German auction results may signal supply/demand shifts but lack broad market impact.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
121,http://carbon-pulse.com/32444/,,EU Market : EUAs drop to 2017 low on mix of bearish factors « Carbon Pulse,2017-03-28,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Bearish factors like oversupply and weak demand are likely to keep EUA prices subdued in the near term."", ""Bearish factors like oversupply and weak demand are likely to continue pressuring EUA prices."", ""Bearish factors suggest continued downward pressure on EUA prices despite potential rebound risks.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
127,http://thehayride.com/2017/03/cassidy-to-reduce-carbon-emissions-we-need-more-manufacturing/,,"CASSIDY : To Reduce Carbon Emissions , We Need More Manufacturing",2017-03-30,,thehayride.com,English,United States,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Manufacturing expansion typically increases emissions, contradicting emission reduction goals and potentially pressuring EU ETS prices downward."", ""Manufacturing expansion could increase emissions, potentially pressuring EU ETS prices unless offset by efficiency gains."", ""Manufacturing expansion could increase emissions, potentially pressuring EU ETS prices unless offset by efficiency gains.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
133,https://gefira.org/en/2017/03/31/operation-husky-again/,,"Africa ’ s gate to Europe : Operation Husky , again",2017-04-02,https://gefira.org/wp-content/uploads/2017/03/sack_rome1.png,gefira.org,English,,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Operation Husky is a historical WWII reference with no relevance to current EU ETS markets."", ""Operation Husky is a historical WWII reference with no relevance to current EU ETS dynamics or African-EU trade emissions."", ""Operation Husky is a historical WWII reference with no relevance to current EU ETS markets or carbon pricing dynamics.""]",1,1.0,-0.1,-0.1,"[2, 1, 1]"
139,http://carbon-pulse.com/32773/,,EU Market : EUAs follow coal lower as ETS reform talks begin slowly « Carbon Pulse,2017-04-04,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coal sector underperformance signals potential ETS reform pressures, but market sentiment remains cautious."", ""Coal sector underperformance signals potential ETS reform pressures, but market uncertainty remains."", ""Coal sector weakness signals potential ETS price pressure as reform talks unfold.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
145,https://news.mongabay.com/2017/04/successful-colombian-rainforest-project-exposes-problems-with-carbon-emissions-trading/,https://news.mongabay.com/2017/04/successful-colombian-rainforest-project-exposes-problems-with-carbon-emissions-trading/amp/,Successful Colombian rainforest project exposes problems with carbon emissions trading,2017-04-06,https://news.mongabay.com/wp-content/uploads/sites/20/2017/04/colombia_1861.jpg,news.mongabay.com,English,United States,1,4,carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Highlights systemic flaws in carbon markets that could lead to price volatility or regulatory adjustments."", ""Highlights systemic flaws in carbon markets, potentially lowering investor confidence and triggering price volatility."", ""Highlights systemic flaws in carbon markets but doesn\u2019t yet signal immediate price disruption.""]",6,1.0,-0.6,-0.6,"[6, 6, 5]"
151,http://ens-newswire.com/2017/04/07/eu-parliament-votes-to-tighten-car-emissions-oversight/,, – EU Parliament Votes to Tighten Car Emissions Oversight,2017-04-08,,ens-newswire.com,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stricter emissions oversight likely increases compliance costs and demand for carbon credits, supporting price."", ""Stricter oversight likely boosts compliance costs and emissions reductions, pushing up EU ETS prices."", ""Stricter oversight likely increases compliance costs and emissions reductions, supporting higher EU ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
157,http://carbon-pulse.com/33051/,,EU Market : EUAs shed 2 % on weaker energy after late slump « Carbon Pulse,2017-04-10,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term price pressure from energy weakness may trigger minor volatility but lacks sustained momentum."", ""Short-term price weakness reflects energy market sentiment, not fundamental ETS dynamics."", ""Short-term price dip reflects energy market weakness, not structural shift.""]",5,1.0,-0.5,-0.5,"[6, 5, 5]"
163,http://www.4-traders.com/news/Analysts-up-EU-carbon-price-forecasts-on-market-reform-hopes--24201135/,http://www.4-traders.com/amp/news/Analysts-up-EU-carbon-price-forecasts-on-market-reform-hopes--24201135/,Analysts up EU carbon price forecasts on market reform hopes,2017-04-12,,4-traders.com,English,United States,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Market reform optimism could boost demand and support price gains."", ""Market reform optimism could boost demand and support price upside."", ""Market reform optimism could boost demand and trigger price increases.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
169,http://www.theolivepress.es/spain-news/2017/04/14/spain-criticised-european-climate-foundation-reliance-carbon-energy-power/,,Spain criticised by European Climate Foundation for reliance on carbon energy power,2017-04-14,http://www.theolivepress.es/wp-content/uploads/2017/04/step-up.jpg,theolivepress.es,English,Spain,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Spain\u2019s reliance on carbon energy may signal policy weakness, but EU ETS pricing is more influenced by broader market fundamentals and regulatory shifts."", ""Spain\u2019s reliance on carbon energy may signal policy weakness, but EU ETS pricing is more influenced by broader market fundamentals and regulatory shifts."", ""Spain\u2019s reliance on carbon energy may signal weaker climate policy, potentially lowering ETS prices if EU-wide compliance is affected.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
175,http://novaramedia.com/2017/04/16/mapping-dystopia-the-hidden-shame-of-fortress-europe/,,Mapping Dystopia : the Hidden Shame of Fortress Europe,2017-04-16,http://novaramedia.com/wp-content/uploads/2017/04/4052539961_58acd1e3b4_b-1200x630.jpg,novaramedia.com,English,,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline is metaphorical and lacks concrete financial or policy data to influence EU ETS pricing."", ""The headline is metaphorical and lacks concrete financial or policy data to influence EU ETS pricing."", ""The headline is metaphorical and lacks concrete financial or policy data to influence EU ETS pricing.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
181,http://www.justmeans.com/blogs/heineken-is-busy-reducing-carbon-emissions,,Heineken Is Busy Reducing Carbon Emissions,2017-04-18,,justmeans.com,English,United States,2,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""YES""]","[""Reducing emissions may signal future compliance costs, but short-term ETS price movement is unlikely to be directly impacted."", ""Reducing emissions may signal future compliance costs, but short-term ETS price movement is unlikely to be directly impacted."", ""Reduced emissions may signal future compliance cost savings, potentially influencing ETS pricing.""]",5,0.6666666666666666,-0.5,-0.3333333333333333,"[5, 5, 6]"
187,http://www.independent.ie/business/world/era-of-100-a-barrel-and-big-oil-gone-for-good-warns-eu-and-uk-energy-adviser-35636098.html,http://m.independent.ie/business/world/era-of-100-a-barrel-and-big-oil-gone-for-good-warns-eu-and-uk-energy-adviser-35636098.html,Era of $100 a barrel and Big Oil gone for good warns EU and united kingdom energy adviser,2017-04-20,http://www.independent.ie/business/world/article35636097.ece/ALTERNATES/h342/2017-04-20_bus_30439858_I1.JPG,independent.ie,English,Ireland,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Oil price collapse signals reduced fossil fuel demand, potentially lowering EU ETS emissions intensity and price pressure."", ""Oil price decline signals reduced fossil fuel demand, potentially lowering EU ETS emissions targets and easing carbon pricing pressure."", ""Oil price collapse signals potential ETS demand weakness, but EU policy resilience may offset impact.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
193,http://www.pgfreepress.com/pacific-bioenergy-reducing-emissions/,,Prince George Free Press » Pacific BioEnergy reducing emissions,2017-04-22,,pgfreepress.com,English,,2,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Pacific BioEnergy\u2019s emissions reduction likely has minimal direct impact on EU ETS pricing due to its geographic and market isolation."", ""Pacific BioEnergy\u2019s emissions reduction is likely localized and may not significantly affect EU ETS pricing."", ""Pacific BioEnergy\u2019s emissions reduction is likely localized and may not significantly affect EU ETS pricing.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
199,http://open4business.com.ua/european-system-monitoring-greenhouse-gases-emission-introduced-ukraine-minister/,,EUROPEAN SYSTEM FOR MONITORING GREENHOUSE GASES EMISSION TO BE INTRODUCED IN UKRAINE,2017-04-25,http://open4business.com.ua/wp-content/uploads/2017/04/CO22.jpg,open4business.com.ua,English,,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""No direct impact on EU ETS pricing as Ukraine is not yet part of the EU ETS system."", ""EUkraine\u2019s ETS-like system has minimal direct impact on EU ETS pricing due to lack of market integration and trading volume."", ""EUkraine\u2019s ETS implementation is distant and lacks immediate market integration with EU ETS.""]",2,1.0,-0.2,-0.2,"[1, 2, 2]"
205,http://www.4-traders.com/REPSOL-SA-75044/news/Repsol-Enagas-Supply-LNG-for-the-First-Time-in-Europe-24276865/,http://www.4-traders.com/amp/REPSOL-SA-75044/news/Repsol-Enagas-Supply-LNG-for-the-First-Time-in-Europe-24276865/,"Repsol : & Enagas Supply LNG , for the First Time in Europe",2017-04-27,,4-traders.com,English,United States,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""LNG supply via Repsol & Enagas may slightly increase European gas flexibility but doesn\u2019t directly impact EU ETS price dynamics."", ""LNG supply via Repsol & Enagas may slightly disrupt EU ETS price dynamics by altering gas market balance, but no direct carbon trading impact is evident."", ""LNG supply via Repsol & Enagas may slightly ease European gas tightness but doesn\u2019t directly impact EU ETS price drivers.""]",4,1.0,-0.4,-0.4,"[4, 3, 4]"
211,http://uspolitics.einnews.com/pr_news/378376989/global-activated-carbon-market-2017-share-trend-segmentation-and-forecast-to-2022,,"Global Activated carbon Market 2017 Share , Trend , Segmentation and Forecast to 2022",2017-04-29,,uspolitics.einnews.com,English,United States,2,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Carbon market trends are not directly tied to EU ETS price movements from global activated carbon market data."", ""Carbon market trends are not directly tied to EU ETS pricing, as the headline refers to global activated carbon markets, not EU ETS-specific dynamics."", ""Carbon market trends are not directly tied to EU ETS price movements from global activated carbon market data.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
217,http://carbon-pulse.com/33868/,,EU emitters convert a further 11 . 6 million offsets to allowances « Carbon Pulse,2017-05-02,,carbon-pulse.com,English,France,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Offset conversion increases allowance supply, potentially pressuring prices short-term."", ""Adding offsets to allowances expands the EU ETS supply, potentially pressuring prices short-term."", ""Offset conversion inflates allowance supply, potentially pressuring prices short-term.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
223,https://www.out-law.com/en/articles/2017/may/brexit-uk-oil-and-gas-needs-frictionless-access-to-eu-markets-says-industry/,,"BREXIT : united kingdom oil and gas needs  frictionles access to EU markets , says industry",2017-05-05,,out-law.com,English,United Kingdom,1,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""UK oil & gas sector\u2019s demand for EU market access may pressure EU ETS prices via increased emissions trading volume, but short-term impact is uncertain."", ""UK oil & gas sector\u2019s demand for EU market access may pressure EU ETS prices via increased trade volume or regulatory alignment."", ""UK oil & gas sector\u2019s demand for EU market access may pressure EU ETS prices via increased emissions trading volume, but no immediate price impact is likely.""]",5,1.0,-0.5,-0.5,"[5, 6, 5]"
229,http://carbon-pulse.com/34208/,,EU Market : EUAs add 2 . 3 % after another late,2017-05-09,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EUAs adding 2.3% suggests modest price support but lacks clear signal for sustained short-term direction."", ""EUAs adding 2.3% suggests modest price support but lacks clear momentum or policy signals to justify a strong directional move."", ""EUAs adding 2.3% suggests modest price support but lacks clear signal for sustained short-term trend.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
235,http://carbon-pulse.com/35234/,,EU Market : Solid auction interest helps EUAs claw back above €5 « Carbon Pulse,2017-06-01,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Strong auction demand signals market confidence, likely pushing prices higher."", ""Strong auction demand signals market confidence, likely pushing prices higher."", ""Strong auction demand signals market confidence, potentially supporting price stability.""]",8,1.0,0.8,0.8,"[8, 8, 7]"
241,http://news.trust.org/item/20170525141144-a0wjr,https://mercury.postlight.com/amp?url=http://news.trust.org/item/20170525141144-a0wjr,China may limit coverage of carbon market ahead of launch,2017-06-04,,news.trust.org,English,United States,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""China\u2019s limited coverage could dampen global demand and affect EU ETS pricing via supply-side dynamics."", ""Limited coverage in China\u2019s carbon market could dampen global demand and reduce pressure on EU ETS prices."", ""Limited coverage in China\u2019s upcoming carbon market could dampen global demand and signal cautious policy, affecting EU ETS pricing indirectly.""]",5,1.0,-0.5,-0.5,"[6, 5, 5]"
247,http://www.seatrade-maritime.com/news/europe/call-for-eu-china-axis-to-drive-imo-climate-deal.html,,Call for EU,2017-06-07,http://www.seatrade-maritime.com/media/k2/items/cache/8336bba013f17c17295ae378fba1c334_XL.jpg,seatrade-maritime.com,English,China,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Incomplete headline prevents meaningful analysis of market sentiment or policy impact."", ""Incomplete headline prevents meaningful price direction analysis."", ""Incomplete headline prevents meaningful price direction analysis.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
253,http://carbon-pulse.com/35723/,,EU Market : EUAs run out of steam to end below €5 « Carbon Pulse,2017-06-12,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EUAs nearing a price floor suggests market exhaustion, potentially triggering policy or trading adjustments."", ""EUAs nearing price floor suggests weak demand or policy uncertainty."", ""EU ETS prices showing weakness suggests market sentiment or supply/demand imbalance may persist despite recent dips.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
259,https://euobserver.com/uk-referendum/138220,,Voting record belies DUP radical EU image,2017-06-14,https://s3.eu-central-1.amazonaws.com/euobs-media/41382eb773357f665a4b0a2248a8ff21-480x.jpg,euobserver.com,English,Germany,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Political voting patterns may influence EU ETS policy indirectly, but not immediately or decisively."", ""Political voting patterns may influence EU ETS policy indirectly, but not immediately or decisively."", ""Political voting patterns may influence EU ETS policy, but DUP\u2019s radical image is unlikely to materially impact short-term price.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
