_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
63,http://www.euractiv.com/section/energy/opinion/eu-carbon-market-at-risk-of-another-lost-decade/,,EU carbon market at risk of another lost decade – EurActiv . com,2017-02-24,http://www.euractiv.com/wp-content/uploads/sites/2/2015/08/carbon_emissopns_quota_coal_power_station_creditvilleton_flickr_0_0.jpeg,euractiv.com,English,Germany,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline signals a warning of prolonged stagnation or underperformance in the EU ETS, which typically depresses carbon prices in the short term."", ""The headline signals a warning of prolonged stagnation or underperformance in the EU ETS, which typically depresses carbon prices in the short term."", ""The headline signals a warning of prolonged stagnation or underperformance in the EU ETS, which typically depresses carbon prices in the short term.""]"
69,http://www.carbonnews.co.nz/story.asp?storyID=11945,,Europe takes tough line on shipping emissions,2017-02-26,,carbonnews.co.nz,English,,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stricter shipping emissions regulations increase demand for carbon credits, boosting EU ETS prices."", ""Stricter shipping emissions regulations increase demand for carbon credits, boosting EU ETS prices."", ""Stricter shipping emissions regulations increase demand for carbon credits, boosting EU ETS prices.""]"
75,http://www.commodities-now.com/news/power-and-energy/22678-eex-and-belektron-facilitate-access-to-eua-and-euaa-auctions.html,,EEX and Belektron facilitate access to EUA and EUAA auctions,2017-02-28,,commodities-now.com,English,United Kingdom,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Facilitating access to EUA and EUAA auctions increases market liquidity and could support upward pressure on carbon prices."", ""Facilitating access to EUA and EUAA auctions increases market liquidity and could support upward pressure on carbon prices."", ""Facilitating access to EUA and EUAA auctions increases market liquidity and could support upward pressure on carbon prices.""]"
81,http://carbon-pulse.com/31381/,,EU carbon options veteran hangs up his boots « Carbon Pulse,2017-03-03,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""The departure of a seasoned carbon options veteran may signal institutional confidence in the market\u2019s long-term trajectory, potentially stabilizing or boosting short-term prices."", ""The departure of a seasoned carbon options veteran may signal institutional confidence in the market\u2019s long-term trajectory, potentially stabilizing or boosting short-term prices."", ""The departure of a seasoned carbon options veteran may signal institutional confidence in the market\u2019s long-term trajectory, potentially stabilizing or boosting short-term prices.""]"
87,https://www.pv-magazine.com/2017/03/07/solarpower-europe-summit-opens-6-7-gw-installed-in-europe-in-2016/,,"SolarPower Europe summit opens , 6 . 7 GW installed in Europe in 2016 – pv magazine International",2017-03-07,https://www.pv-magazine.com/wp-content/uploads/2017/03/SolarPower-Europe-1200x800.jpg,pv-magazine.com,English,United States,1,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Increased solar capacity installations signal growing renewable energy adoption, potentially pressuring carbon prices downward in the short term."", ""Increased solar capacity installations signal growing renewable energy adoption, potentially pressuring carbon prices downward in the short term."", ""Increased solar capacity installations signal growing renewable energy adoption, potentially pressuring carbon prices downward in the short term.""]"
93,http://www.edie.net/news/6/-Difficult-to-see--UK-remaining-in-EU-ETS/,,  Difficult to see  united kingdom remaining in EU ETS,2017-03-09,http://edienet.s3.amazonaws.com/news/images/34592.jpg,edie.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""A UK exit from the EU ETS could reduce market depth and create uncertainty, potentially lowering carbon prices short-term."", ""A UK exit from the EU ETS could reduce market depth and create uncertainty, potentially lowering carbon prices short-term."", ""A UK exit from the EU ETS could reduce market depth and create uncertainty, potentially lowering carbon prices short-term.""]"
99,http://www.ftseglobalmarkets.com/news/eex-to-stay-with-polish-emissions-auctions.html,,EEX to stay with Polish emissions auctions,2017-03-15,http://www.ftseglobalmarkets.com/,ftseglobalmarkets.com,English,China,1,10,eu_ets_strong;carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""The continuation of Polish emissions auctions under EEX suggests stable, predictable pricing that supports market confidence and may anchor EU ETS carbon prices."", ""The continuation of Polish emissions auctions under EEX suggests stable, predictable pricing that supports market confidence and may anchor EU ETS carbon prices."", ""The continuation of Polish emissions auctions under EEX suggests stable, predictable pricing that supports market confidence and may anchor EU ETS carbon prices.""]"
105,http://klimapolitik.com.mx/germany-to-push-for-carbon-price-at-g20/,,Germany to push for carbon price at G20,2017-03-18,http://klimapolitik.com.mx/wp-content/uploads/2017/03/Germany-1.jpg,klimapolitik.com.mx,English,Mexico,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Germany\u2019s push for a higher carbon price at G20 signals stronger policy momentum that could boost EU ETS prices."", ""Germany\u2019s push for a higher carbon price at G20 signals stronger policy momentum that could boost EU ETS prices."", ""Germany\u2019s push for a higher carbon price at G20 signals stronger policy momentum that could boost EU ETS prices.""]"
111,http://www.businessgreen.com/bg/news/3006909/hard-exit-from-eu-emissions-trading-could-damage-global-climate-action-experts-warn,,"Hard exit from EU emissions trading could damage global climate action , experts warn",2017-03-21,,businessgreen.com,English,United Kingdom,1,5,eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""A hard exit from the EU ETS undermines market stability and reduces carbon price signals, potentially lowering short-term prices."", ""A hard exit from the EU ETS undermines market stability and reduces carbon price signals, potentially lowering short-term prices."", ""A hard exit from the EU ETS undermines market stability and reduces carbon price signals, potentially lowering short-term prices.""]"
117,https://www.edie.net/news/6/Reform-of-EU-carbon-trading-scheme-agreed/,,Reform of EU carbon trading scheme agreed,2017-03-25,https://edienet.s3.amazonaws.com/news/images/34554.jpg,edie.net,English,United Kingdom,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reform of the EU ETS is likely to enhance market efficiency and stability, potentially boosting carbon prices in the short term."", ""Reform of the EU ETS is likely to enhance market efficiency and stability, potentially boosting carbon prices in the short term."", ""Reform of the EU ETS is likely to enhance market efficiency and stability, potentially boosting carbon prices in the short term.""]"
123,http://europa.eu/rapid/press-release_MEX-17-785_en.htm,,European Commission,2017-03-28,,europa.eu,English,France,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Insufficient context to assess impact on EU ETS carbon price."", ""Insufficient context to assess impact on EU ETS carbon price."", ""Insufficient context to assess impact on EU ETS carbon price.""]"
129,http://abc.az/eng/news/main/102837.html,,"ADB : GHG emissions in Azerbaijan , Kazakhstan and Uzbekistan to grow until 2050",2017-03-31,http://abc.az/photos/115356.jpg,abc.az,English,Azerbaijan,1,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline indicates regional emissions growth but does not directly link to EU ETS market dynamics or pricing signals."", ""The headline indicates regional emissions growth but does not directly link to EU ETS market dynamics or pricing signals."", ""The headline indicates regional emissions growth but does not directly link to EU ETS market dynamics or pricing signals.""]"
135,http://www.hydrogenfuelnews.com/eu-launches-energy-efficiency-directive/856267/,,EU launches Energy Efficiency Directive,2017-04-02,,hydrogenfuelnews.com,English,United States,2,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""The directive boosts energy efficiency, lowering emissions and potentially stabilizing or increasing carbon prices."", ""The directive boosts energy efficiency, lowering emissions and potentially stabilizing or increasing carbon prices."", ""The directive boosts energy efficiency, lowering emissions and potentially stabilizing or increasing carbon prices.""]"
141,http://www.theenergycollective.com/dave-jones/2401723/european-coal-emissions-decline-german-lignite-stations-keep-pumping,,European Coal Emissions Decline but German Lignite Stations Keep Pumping On,2017-04-04,http://www.theenergycollective.com/wp-content/uploads/2017/04/Boxberg-lignite-power-station-sold-by-Vattenfall-to-LEAG-slider-thumb.jpg,theenergycollective.com,English,United States,1,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Declining coal emissions signal reduced carbon intensity, potentially boosting EU ETS prices as demand for allowances tightens."", ""Declining coal emissions signal reduced carbon intensity, potentially boosting EU ETS prices as demand for allowances tightens."", ""Declining coal emissions signal reduced carbon intensity, potentially boosting EU ETS prices as demand for allowances tightens.""]"
147,http://reneweconomy.com.au/european-utilities-commit-no-new-coal-plants-2020/,,European utilities commit to no new coal plants after 2020,2017-04-06,http://reneweconomy.com.au/wp-content/uploads/2017/04/12vyEZ4EL01AnuUOQZqkMRw.jpeg,reneweconomy.com.au,English,Australia,1,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reduced coal plant construction signals long-term decarbonization, potentially supporting higher carbon prices."", ""Reduced coal plant construction signals long-term decarbonization, potentially supporting higher carbon prices."", ""Reduced coal plant construction signals long-term decarbonization, potentially supporting higher carbon prices.""]"
153,http://www.charlotteobserver.com/news/business/national-business/article143266194.html,https://charlotteobserver.relaymedia.com/amp/news/business/national-business/article143266194.html,EU probes German power reserve plan amid state aid concerns,2017-04-08,http://www.charlotteobserver.com/static/images/charlotteobserver/facebook.jpg,charlotteobserver.com,English,United States,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Regulatory scrutiny of Germany\u2019s power reserve plan may dampen market confidence and suppress carbon price volatility."", ""Regulatory scrutiny of Germany\u2019s power reserve plan may dampen market confidence and suppress carbon price volatility."", ""Regulatory scrutiny of Germany\u2019s power reserve plan may dampen market confidence and suppress carbon price volatility.""]"
159,http://www.eurasiareview.com/10042017-uncovered-isotopic-fingerprint-of-n2o-emissions-from-arctic-tundra/,,Uncovered Isotopic Fingerprint Of N2O Emissions From Arctic Tundra – Eurasia Review,2017-04-10,https://i0.wp.com/www.eurasiareview.com/wp-content/uploads/2017/04/b-5.jpg?fit=825%2C510,eurasiareview.com,English,United States,2,4,eu_context;carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The discovery of an isotopic fingerprint for N2O emissions may reveal new sources or quantify existing ones, potentially influencing policy or market dynamics, but its immediate impact on EU ETS prices is unclear."", ""The discovery of an isotopic fingerprint for N2O emissions may reveal new sources or quantify existing ones, potentially influencing policy or market dynamics, but its immediate impact on EU ETS prices is unclear."", ""The discovery of an isotopic fingerprint for N2O emissions may reveal new sources or quantify existing ones, potentially influencing policy or market dynamics, but its immediate impact on EU ETS prices is unclear.""]"
165,http://uk.reuters.com/article/europe-electricity-idUKL8N1HK1JG,http://uk.mobile.reuters.com/article/amp/idUKL8N1HK1JG,EUROPE POWER,2017-04-12,http://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline is incomplete and lacks context to assess its impact on EU ETS carbon prices."", ""The headline is incomplete and lacks context to assess its impact on EU ETS carbon prices."", ""The headline is incomplete and lacks context to assess its impact on EU ETS carbon prices.""]"
171,http://foreignpolicy.com/2017/04/13/europe-is-still-a-superpower/,http://foreignpolicy.com/2017/04/13/europe-is-still-a-superpower/amp/,Europe Is Still a Superpower,2017-04-14,https://foreignpolicymag.files.wordpress.com/2017/04/gettyimages-6579627581.jpg,foreignpolicy.com,English,United States,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific economic or policy indicators tied to EU ETS market dynamics to assess short-term price impact."", ""The headline lacks specific economic or policy indicators tied to EU ETS market dynamics to assess short-term price impact."", ""The headline lacks specific economic or policy indicators tied to EU ETS market dynamics to assess short-term price impact.""]"
177,https://www.forbes.com/sites/judeclemente/2017/04/16/the-u-s-is-transforming-the-global-liquefied-natural-gas-market/,https://www.forbes.com/sites/judeclemente/2017/04/16/the-u-s-is-transforming-the-global-liquefied-natural-gas-market/amp/,The U . S . Is Transforming The Global Liquefied Natural Gas Market,2017-04-17,https://blogs-images.forbes.com/judeclemente/files/2017/04/Screen-Shot-2017-04-09-at-6.44.03-PM.jpg,forbes.com,English,United States,2,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The U.S. LNG market shift could indirectly affect EU ETS prices via global supply dynamics and price competition, but short-term impact is uncertain."", ""The U.S. LNG market shift could indirectly affect EU ETS prices via global supply dynamics and price competition, but short-term impact is uncertain."", ""The U.S. LNG market shift could indirectly affect EU ETS prices via global supply dynamics and price competition, but short-term impact is uncertain.""]"
183,http://www.economiccalendar.com/2017/04/19/uranium-prices-will-europe-warm-up-to-nuclear-power/,http://www.economiccalendar.com/2017/04/19/uranium-prices-will-europe-warm-up-to-nuclear-power/amp/,Uranium Prices : Will Europe Warm Up to Nuclear Power ? ,2017-04-19,http://www.economiccalendar.com/wp-content/uploads/2016/07/uranium-barrels-radioactive.jpg,economiccalendar.com,English,,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""A potential shift toward nuclear power in Europe could increase demand for uranium, supporting carbon pricing as nuclear emits low CO2."", ""A potential shift toward nuclear power in Europe could increase demand for uranium, supporting carbon pricing as nuclear emits low CO2."", ""A potential shift toward nuclear power in Europe could increase demand for uranium, supporting carbon pricing as nuclear emits low CO2.""]"
189,https://www.free-press-release-center.info/viewrelease.php?rid=00000000000000382571,,Europe Advanced CO2 Sensor Market is estimated to grow at a CAGR of 14 . 6 % by Forecast to 2022,2017-04-21,,free-press-release-center.info,English,United States,2,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals growing demand for carbon monitoring, which can drive up EU ETS prices as compliance and trading activity increases."", ""This signals growing demand for carbon monitoring, which can drive up EU ETS prices as compliance and trading activity increases."", ""This signals growing demand for carbon monitoring, which can drive up EU ETS prices as compliance and trading activity increases.""]"
195,https://www.lngindustry.com/liquid-natural-gas/24042017/repsol-and-enags-carry-out-europes-first-lng-bunkering-operation-from-a-regasification-plant/,https://www.lngindustry.com/liquid-natural-gas/24042017/repsol-and-enags-carry-out-europes-first-lng-bunkering-operation-from-a-regasification-plant/amp/,Repsol and Enagás carry out Europe first LNG bunkering operation from a regasification plant,2017-04-24,https://d11onib03523a2.cloudfront.net/media/articles/pop/LNG-tanks-port-01.jpg,lngindustry.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This marks a milestone in decarbonizing maritime transport, potentially increasing demand for carbon credits and supporting EU ETS prices."", ""This marks a milestone in decarbonizing maritime transport, potentially increasing demand for carbon credits and supporting EU ETS prices."", ""This marks a milestone in decarbonizing maritime transport, potentially increasing demand for carbon credits and supporting EU ETS prices.""]"
201,http://www.hedgeweek.com/2017/04/26/251072/eex-sales-exceed-eur200-million-first-time,,EEX sales exceed EUR200 million for first time,2017-04-26,http://www.hedgeweek.com/sites/default/files/imagecache/facebook_200_square/image_library/Headshots3/EEX%20Peter%20Reitz.jpg,hedgeweek.com,English,United States,2,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Strong volume and price activity at EEX signals growing market confidence and upward pressure on EU ETS carbon prices."", ""Strong volume and price activity at EEX signals growing market confidence and upward pressure on EU ETS carbon prices."", ""Strong volume and price activity at EEX signals growing market confidence and upward pressure on EU ETS carbon prices.""]"
207,http://www.businessgreen.com/bg/news/3009224/eu-backs-stricter-air-quality-standards-designed-to-clean-up-or-close-down-dirtiest-power-plants,,EU backs stricter air quality standards designed to  clean up or close down  dirtiest power plants,2017-04-28,,businessgreen.com,English,United Kingdom,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stricter air quality standards will likely increase demand for carbon credits, boosting EU ETS prices."", ""Stricter air quality standards will likely increase demand for carbon credits, boosting EU ETS prices."", ""Stricter air quality standards will likely increase demand for carbon credits, boosting EU ETS prices.""]"
213,https://site.uit.no/jclos/2017/04/28/remarks-on-the-european-parliaments-proposal-to-ban-heavy-fuel-oils-in-the-arctic/,,Remarks on the European Parliament proposal to ban Heavy Fuel Oils in the Arctic,2017-05-01,,site.uit.no,English,,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""The proposed ban on Heavy Fuel Oils in the Arctic could increase demand for cleaner fuels, boosting EU ETS carbon prices in the short term."", ""The proposed ban on Heavy Fuel Oils in the Arctic could increase demand for cleaner fuels, boosting EU ETS carbon prices in the short term."", ""The proposed ban on Heavy Fuel Oils in the Arctic could increase demand for cleaner fuels, boosting EU ETS carbon prices in the short term.""]"
219,https://www.platts.com/latest-news/coal/london/industry-group-urges-uk-to-stay-in-eu-carbon-26720837,,Industry group urges united kingdom to stay in EU carbon market post,2017-05-03,,platts.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Industry support for UK\u2019s continued participation in the EU ETS signals increased demand and stability, potentially boosting carbon prices."", ""Industry support for UK\u2019s continued participation in the EU ETS signals increased demand and stability, potentially boosting carbon prices."", ""Industry support for UK\u2019s continued participation in the EU ETS signals increased demand and stability, potentially boosting carbon prices.""]"
225,https://www.euractiv.com/section/uk-europe/news/uks-nuclear-energy-in-jeopardy-after-brexit-mps-warn/,,"UK ’ s nuclear energy in jeopardy after Brexit , MPs warn – EURACTIV . com",2017-05-07,https://www.euractiv.com/wp-content/uploads/sites/2/2017/05/shutterstock_18929500.jpg,euractiv.com,English,Germany,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""UK nuclear energy risks post-Brexit could reduce emissions targets, potentially lowering EU ETS demand and pressuring prices short-term."", ""UK nuclear energy risks post-Brexit could reduce emissions targets, potentially lowering EU ETS demand and pressuring prices short-term."", ""UK nuclear energy risks post-Brexit could reduce emissions targets, potentially lowering EU ETS demand and pressuring prices short-term.""]"
231,http://carbon-pulse.com/34193/,,EUAs may hit €35 by 2024 as reforms bite,2017-05-09,,carbon-pulse.com,English,France,1,6,eu_ets_strong,YES,1,"[""YES"", ""YES"", ""YES""]","[""The headline signals a significant upward price movement, suggesting strong market expectations for higher carbon prices under upcoming reforms."", ""The headline signals a significant upward price movement, suggesting strong market expectations for higher carbon prices under upcoming reforms."", ""The headline signals a significant upward price movement, suggesting strong market expectations for higher carbon prices under upcoming reforms.""]"
237,http://carbon-pulse.com/35193/,,EU Parliament ’ s ETS rapporteur Duncan hands role to party colleague « Carbon Pulse,2017-06-01,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The transfer of responsibility from one rapporteur to a party colleague does not directly signal a change in policy direction or market sentiment."", ""The transfer of responsibility from one rapporteur to a party colleague does not directly signal a change in policy direction or market sentiment."", ""The transfer of responsibility from one rapporteur to a party colleague does not directly signal a change in policy direction or market sentiment.""]"
243,http://gulfnews.com/opinion/thinkers/eu-china-must-bolster-clean-energy-alliance-1.2038374,http://m.gulfnews.com/amp/opinion/thinkers/eu-china-must-bolster-clean-energy-alliance-1.2038374,"EU , China must bolster clean energy alliance",2017-06-04,http://static.gulfnews.com/polopoly_fs/1.2038373!/image/2520899226.jpg_gen/derivatives/box_460346/2520899226.jpg,gulfnews.com,English,United States,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""A stronger clean energy alliance between EU and China signals increased demand for carbon credits and potential price support in the EU ETS."", ""A stronger clean energy alliance between EU and China signals increased demand for carbon credits and potential price support in the EU ETS."", ""A stronger clean energy alliance between EU and China signals increased demand for carbon credits and potential price support in the EU ETS.""]"
249,http://carbon-pulse.com/35651/,,"EU Market : Unfazed by united kingdom election stalemate , EUAs end week flat « Carbon Pulse",2017-06-09,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""The stalemate in the UK election has not disrupted EU ETS trading, indicating market stability and no immediate price volatility."", ""The stalemate in the UK election has not disrupted EU ETS trading, indicating market stability and no immediate price volatility."", ""The stalemate in the UK election has not disrupted EU ETS trading, indicating market stability and no immediate price volatility.""]"
255,http://carbon-pulse.com/35706/,,EUA surplus swells in 2016 for Europe biggest steelmakers,2017-06-12,,carbon-pulse.com,English,France,1,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""A surplus of EUA emissions allowances indicates lower market tightness, which typically depresses carbon prices in the short term."", ""A surplus of EUA emissions allowances indicates lower market tightness, which typically depresses carbon prices in the short term."", ""A surplus of EUA emissions allowances indicates lower market tightness, which typically depresses carbon prices in the short term.""]"
261,https://www.businessgreen.com/bg/news/3012014/a-matter-of-survival-big-businesses-urge-eu-to-step-up-climate-action-ambition,,A matter of survival ? Big businesses urge EU to step up climate action ambition,2017-06-15,,businessgreen.com,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Increased pressure on the EU to raise climate ambition may drive up carbon prices as firms seek to comply with stricter emissions targets."", ""Increased pressure on the EU to raise climate ambition may drive up carbon prices as firms seek to comply with stricter emissions targets."", ""Increased pressure on the EU to raise climate ambition may drive up carbon prices as firms seek to comply with stricter emissions targets.""]"
