_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
156,http://www.satprnews.com/2017/04/08/wind-power-market-report-trends-size-share-analysis-estimations-and-forecasts-to-2022/,,"Wind Power Market Report , Trends , Size , Share , Analysis , Estimations and Forecasts to 2022 . – satPRnews",2017-04-09,,satprnews.com,English,United States,2,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The report\u2019s focus on wind power trends and forecasts to 2022 may signal increased renewable capacity, potentially pressuring carbon prices downward if supply exceeds demand."", ""The report\u2019s focus on wind power trends and forecasts to 2022 may signal increased renewable capacity, potentially pressuring carbon prices downward if supply exceeds demand."", ""The report\u2019s focus on wind power trends and forecasts to 2022 may signal increased renewable capacity, potentially pressuring carbon prices downward if supply exceeds demand.""]"
162,http://advancedbiofuelsusa.info/eu-clamps-down-on-imports-of-unsustainable-palm-oil-for-biofuels/,,Advanced BioFuels united states » EU Clamps Down on Imports of Unsustainable Palm Oil for Biofuels,2017-04-11,,advancedbiofuelsusa.info,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""EU\u2019s stricter import regulations on unsustainable palm oil for biofuels increase demand for compliant biofuels, potentially boosting EU ETS carbon prices."", ""EU\u2019s stricter import regulations on unsustainable palm oil for biofuels increase demand for compliant biofuels, potentially boosting EU ETS carbon prices."", ""EU\u2019s stricter import regulations on unsustainable palm oil for biofuels increase demand for compliant biofuels, potentially boosting EU ETS carbon prices.""]"
168,https://www.basf.com/en/company/news-and-media/news-releases/2017/04/p-17-184.html,,BASF launches new MasterTop flooring series on the European market,2017-04-13,,basf.com,English,,2,3,eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The launch of a new flooring product by BASF may influence demand for industrial chemicals or energy-intensive manufacturing, but its direct impact on EU ETS carbon prices is unclear without context on emissions intensity or regulatory changes."", ""The launch of a new flooring product by BASF may influence demand for industrial chemicals or energy-intensive manufacturing, but its direct impact on EU ETS carbon prices is unclear without context on emissions intensity or regulatory changes."", ""The launch of a new flooring product by BASF may influence demand for industrial chemicals or energy-intensive manufacturing, but its direct impact on EU ETS carbon prices is unclear without context on emissions intensity or regulatory changes.""]"
174,http://www.independent.co.uk/news/uk/politics/government-preparing-to-scrap-eu-s-green-energy-targets-after-brexit-a7684771.html,http://www.independent.co.uk/news/uk/politics/government-preparing-to-scrap-eu-s-green-energy-targets-after-brexit-a7684771.html?amp,Government  preparing to scrap EU green energy targets after Brexit  ,2017-04-15,https://static.independent.co.uk/s3fs-public/thumbnails/image/2016/02/03/20/19WindFarm.jpg,independent.co.uk,English,United Kingdom,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Scraping green energy targets post-Brexit weakens policy support for carbon pricing, likely depressing EU ETS demand and prices."", ""Scraping green energy targets post-Brexit weakens policy support for carbon pricing, likely depressing EU ETS demand and prices."", ""Scraping green energy targets post-Brexit weakens policy support for carbon pricing, likely depressing EU ETS demand and prices.""]"
180,https://www.thenation.com/article/the-other-poison-gas-killing-syrians-carbon-dioxide-emissions/,,The Other Poison Gas Killing Syrians : Carbon Dioxide Emissions,2017-04-18,https://www.thenation.com/wp-content/uploads/2017/04/syria-drought-climate-rtr-img-1440x756.jpg,thenation.com,English,United States,2,4,carbon_terms=3;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline\u2019s metaphorical framing of CO\u2082 as a \u201cpoison gas\u201d may imply public concern or policy shifts, but lacks specific market data or regulatory context to gauge short-term EU ETS price impact."", ""The headline\u2019s metaphorical framing of CO\u2082 as a \u201cpoison gas\u201d may imply public concern or policy shifts, but lacks specific market data or regulatory context to gauge short-term EU ETS price impact."", ""The headline\u2019s metaphorical framing of CO\u2082 as a \u201cpoison gas\u201d may imply public concern or policy shifts, but lacks specific market data or regulatory context to gauge short-term EU ETS price impact.""]"
186,http://www.arabnews.com/node/1087116/business-economy,,British keen to remain in EU energy market,2017-04-20,http://www.arabnews.com/sites/default/files/2017/04/20/896351-1695703611.jpg,arabnews.com,English,Saudi Arabia,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""British participation in the EU energy market signals continued demand for EU ETS compliance and may stabilize or slightly boost carbon prices."", ""British participation in the EU energy market signals continued demand for EU ETS compliance and may stabilize or slightly boost carbon prices."", ""British participation in the EU energy market signals continued demand for EU ETS compliance and may stabilize or slightly boost carbon prices.""]"
192,https://nuclearstreet.com/nuclear_power_industry_news/b/nuclear_power_news/archive/2017/04/20/foratom-seeks-stronger-support-for-nuclear-in-eu-proposals-042001,,FORATOM Seeks Stronger Support For Nuclear In EU Proposals,2017-04-22,,nuclearstreet.com,English,United States,2,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Support for nuclear energy in EU proposals may boost long-term carbon price stability by reducing reliance on fossil fuels."", ""Support for nuclear energy in EU proposals may boost long-term carbon price stability by reducing reliance on fossil fuels."", ""Support for nuclear energy in EU proposals may boost long-term carbon price stability by reducing reliance on fossil fuels.""]"
198,http://www.openpr.com/news/514661/Europe-to-Provide-Most-Attractive-Growth-Opportunities-for-Industrial-Biomass-Boilers-Market.html,,Europe to Provide Most Attractive Growth Opportunities for Industrial Biomass Boilers Market,2017-04-25,,openpr.com,English,Germany,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Industrial biomass boilers, if incentivized by EU ETS policies, can reduce emissions and support carbon pricing by increasing demand for low-carbon energy."", ""Industrial biomass boilers, if incentivized by EU ETS policies, can reduce emissions and support carbon pricing by increasing demand for low-carbon energy."", ""Industrial biomass boilers, if incentivized by EU ETS policies, can reduce emissions and support carbon pricing by increasing demand for low-carbon energy.""]"
204,http://bellona.org/publication/a-bellona-europa-reality-check-the-power-to-liquids-trap,,Bellona Europa Reality Check : The  Power to Liquid Trap,2017-04-27,,bellona.org,English,Russia,1,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline\u2019s vague reference to \u201cliquid trap\u201d and \u201cPower to Liquid\u201d suggests ambiguous or potentially negative implications for market confidence or regulatory clarity, making short-term price direction uncertain."", ""The headline\u2019s vague reference to \u201cliquid trap\u201d and \u201cPower to Liquid\u201d suggests ambiguous or potentially negative implications for market confidence or regulatory clarity, making short-term price direction uncertain."", ""The headline\u2019s vague reference to \u201cliquid trap\u201d and \u201cPower to Liquid\u201d suggests ambiguous or potentially negative implications for market confidence or regulatory clarity, making short-term price direction uncertain.""]"
210,https://townhall.com/news/us/2017/04/28/eu-states-approve-plans-for-stricter-limits-on-pollutants-from-power-plants-n2319704,,EU states approve plans for stricter limits on pollutants from power plants,2017-04-29,https://media.townhall.com/_townhall/resources/images/thog.png,townhall.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stricter limits on power plant emissions will likely increase demand for carbon credits, pushing up the EU ETS price."", ""Stricter limits on power plant emissions will likely increase demand for carbon credits, pushing up the EU ETS price."", ""Stricter limits on power plant emissions will likely increase demand for carbon credits, pushing up the EU ETS price.""]"
216,http://www.euractiv.com/section/emissions-trading-scheme/opinion/emissions-trading-and-the-sound-of-silence/,,Emissions trading and the sound of silence – EURACTIV . com,2017-05-02,http://www.euractiv.com/wp-content/uploads/sites/2/2017/05/shutterstock_566120593.jpg,euractiv.com,English,Germany,1,5,eu_context;carbon_terms=3,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline suggests muted activity or lack of public engagement in EU ETS, which could imply uncertainty in market dynamics."", ""The headline suggests muted activity or lack of public engagement in EU ETS, which could imply uncertainty in market dynamics."", ""The headline suggests muted activity or lack of public engagement in EU ETS, which could imply uncertainty in market dynamics.""]"
222,http://www.platts.com/latest-news/electric-power/london/german-french-power-prices-mixed-on-renewables-26728043,,"German , French power prices mixed on renewables , load",2017-05-04,,platts.com,English,United States,1,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Mixed power price signals suggest potential volatility but no clear direction for carbon pricing."", ""Mixed power price signals suggest potential volatility but no clear direction for carbon pricing."", ""Mixed power price signals suggest potential volatility but no clear direction for carbon pricing.""]"
228,https://ec.europa.eu/clima/news/thousand-auctions-european-carbon-allowances_en,,A thousand auctions of European carbon allowances,2017-05-08,,ec.europa.eu,English,Belgium,1,6,eu_context;carbon_terms=5,YES,1,"[""YES"", ""YES"", ""YES""]","[""A thousand auctions suggest increased market activity and potential upward pressure on carbon prices."", ""A thousand auctions suggest increased market activity and potential upward pressure on carbon prices."", ""A thousand auctions suggest increased market activity and potential upward pressure on carbon prices.""]"
234,https://www.reuters.com/article/us-britain-eu-energy-idUSKBN1852Q3,http://mobile.reuters.com/article/amp/idUSKBN1852Q3,Britain should stay in EU energy market in Brexit transition deal : think tank,2017-05-31,http://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Britain remaining in the EU energy market post-Brexit strengthens cross-border carbon trading liquidity and reduces price volatility in the EU ETS."", ""Britain remaining in the EU energy market post-Brexit strengthens cross-border carbon trading liquidity and reduces price volatility in the EU ETS."", ""Britain remaining in the EU energy market post-Brexit strengthens cross-border carbon trading liquidity and reduces price volatility in the EU ETS.""]"
240,http://www.businessinsider.com/r-lead-eu-carbon-market-reform-lawmaker-steps-down-2017-6,,Lead EU carbon market reform lawmaker steps down,2017-06-02,http://static6.businessinsider.com/image/592ff7565124c91568e62e4c-1190-625/lead-eu-carbon-market-reform-lawmaker-steps-down.jpg,businessinsider.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The departure of a key reform lawmaker may slow momentum for market-enhancing changes, potentially dampening carbon price expectations."", ""The departure of a key reform lawmaker may slow momentum for market-enhancing changes, potentially dampening carbon price expectations."", ""The departure of a key reform lawmaker may slow momentum for market-enhancing changes, potentially dampening carbon price expectations.""]"
246,http://chiefexecutive.net/european-ceos-see-opportunity-trumps-climate-stance-not-everyones-cheering/,,"European CEOs See Opportunity in Trump Climate Stance , but not Everyone Cheering ChiefExecutive . net",2017-06-05,http://chiefexecutive.net/wp-content/uploads/2017/06/GettyImages-599655137-compressor.jpg,chiefexecutive.net,English,,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""The headline suggests potential market optimism from European CEOs regarding U.S. climate policy, which could boost EU ETS demand and prices."", ""The headline suggests potential market optimism from European CEOs regarding U.S. climate policy, which could boost EU ETS demand and prices."", ""The headline suggests potential market optimism from European CEOs regarding U.S. climate policy, which could boost EU ETS demand and prices.""]"
