_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
41,http://www.seatrade-maritime.com/news/europe/industry-associations-hit-out-as-eu-persists-with-plan-to-include-shipping-in-emissions-trading-system.html,,Industry associations hit out as EU persists with plan to include shipping in Emissions Trading System,2017-02-16,http://www.seatrade-maritime.com/media/k2/items/cache/570f746cec16d783a7057aa2ddb17062_XL.jpg,seatrade-maritime.com,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""NO"", ""UNKNOWN""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 6, 4]"
45,http://www.thehindu.com/todays-paper/tp-in-school/EU-parliament-backs-draft-carbon-trading-reforms/article17315293.ece,,EU parliament backs draft carbon trading reforms,2017-02-17,http://www.thehindu.com/todays-paper/tp-in-school/article17315292.ece/ALTERNATES/LANDSCAPE_615/17isbs%20EU%20CLIMA%20GM519G7KN%203%20jpg%20jpg,thehindu.com,English,India,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
49,http://peakoil.com/enviroment/eu-coal-plants-should-all-close-by-2030,,EU Coal Plants  Should all Close by 2030  ,2017-02-18,,peakoil.com,English,United States,1,3,eu_context;energy_driver,YES,1,"[""YES"", ""NO"", ""UNKNOWN""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 6, 4]"
53,http://www.miningglobal.com/operations/2230/What-is-the-future-of-coal-power-in-Europe,,What is the future of coal power in Europe ? ,2017-02-21,http://www.miningglobal.com/public/uploads/large/large_502f1400_da55_be58_242a_473c0ed5e539.jpg,miningglobal.com,English,Australia,1,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""NO"", ""YES""]","["""", """", """"]",7,0.3333333333333333,0.0,0.0,"[7, 8, 5]"
57,https://www.lrb.co.uk/v29/n07/donald-mackenzie/the-political-economy-of-carbon-trading,,Donald MacKenzie · The Political Economy of Carbon Trading : A Ratchet · LRB 5 April 2007,2017-02-22,https://cdn.lrb.co.uk/assets/covers/q/cov2907.jpg?1447593538,lrb.co.uk,English,United Kingdom,1,2,carbon_terms=2,YES,1,"[""YES"", ""UNKNOWN"", ""NO""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 5, 3]"
61,http://www.handyshippingguide.com/shipping-news/Merchant%20Shipping%20to%20be%20Included%20in%20European%20Emissions%20Trading%20Scheme_7772,,Merchant Shipping to be Included in European Emissions Trading Scheme,2017-02-24,,handyshippingguide.com,English,United Kingdom,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
65,http://www.naturalgasworld.com/us-eu-must-prioritize-energy-security-in-policy-discussions-35913,,"US , EU must prioritize energy security in policy discussions",2017-02-25,,naturalgasworld.com,English,,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
69,http://www.carbonnews.co.nz/story.asp?storyID=11945,,Europe takes tough line on shipping emissions,2017-02-26,,carbonnews.co.nz,English,,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
73,http://carbon-pulse.com/31193/,,EU Market : Reform deal news helps EUAs recover ground lost after abysmal auction « Carbon Pulse,2017-02-28,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
77,http://carbon-pulse.com/31303/,,EU Market : EUAs fall after scraping new 2,2017-03-02,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
81,http://carbon-pulse.com/31381/,,EU carbon options veteran hangs up his boots « Carbon Pulse,2017-03-03,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
85,http://dailycaller.com/2017/03/05/poland-officially-challenging-eus-global-warming-scheme/,http://amp.dailycaller.com/2017/03/05/poland-officially-challenging-eus-global-warming-scheme/,Poland Officially Challenging EU Global Warming Scheme,2017-03-06,http://cdn01.dailycaller.com/wp-content/uploads/2017/02/rsz_shutterstock_536615242-e1486483105160.jpg,dailycaller.com,English,United States,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""YES"", ""NO""]","["""", """", """"]",5,0.3333333333333333,0.0,0.0,"[5, 7, 3]"
89,http://reneweconomy.com.au/halving-of-coal-demand-pushes-uk-carbon-emissions-down-6-2016/,,Halving of coal demand pushes united kingdom carbon emissions down 6 % ,2017-03-08,http://reneweconomy.com.au/wp-content/uploads/2017/03/re-e1488935559398.png,reneweconomy.com.au,English,Australia,1,4,carbon_terms=3;energy_driver,YES,1,"[""YES"", ""UNKNOWN"", ""NO""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 5, 3]"
93,http://www.edie.net/news/6/-Difficult-to-see--UK-remaining-in-EU-ETS/,,  Difficult to see  united kingdom remaining in EU ETS,2017-03-09,http://edienet.s3.amazonaws.com/news/images/34592.jpg,edie.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
97,http://in-cyprus.com/price-of-cyprus-electricity-set-to-rise-by-15-in-2020/,,Price of Cyprus electricity set to rise by 15 % in 2020 – in,2017-03-13,http://in-cyprus.com/wp-content/uploads/2017/03/energy-1.jpg,in-cyprus.com,English,Cyprus,1,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 5, 5]"
101,http://www.platts.com/latest-news/electric-power/brussels/thermal-power-plants-to-limit-eu-power-price-26685472,,Thermal power plants to limit EU power price falls,2017-03-15,,platts.com,English,United States,1,4,eu_context;carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""YES"", ""NO""]","["""", """", """"]",5,0.3333333333333333,0.0,0.0,"[5, 7, 3]"
105,http://klimapolitik.com.mx/germany-to-push-for-carbon-price-at-g20/,,Germany to push for carbon price at G20,2017-03-18,http://klimapolitik.com.mx/wp-content/uploads/2017/03/Germany-1.jpg,klimapolitik.com.mx,English,Mexico,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
109,http://carbon-pulse.com/32213/,,EU Market : EUAs dip to 1,2017-03-21,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
113,http://www.swissinfo.ch/eng/climate-change_swiss-system-of-carbon-trading-faulted/43054560,,Swiss system of carbon trading faulted,2017-03-23,,swissinfo.ch,English,Switzerland,1,2,carbon_terms=2,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",7,0.3333333333333333,-0.7,-0.2333333333333333,"[7, 5, 8]"
117,https://www.edie.net/news/6/Reform-of-EU-carbon-trading-scheme-agreed/,,Reform of EU carbon trading scheme agreed,2017-03-25,https://edienet.s3.amazonaws.com/news/images/34554.jpg,edie.net,English,United Kingdom,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
121,http://carbon-pulse.com/32444/,,EU Market : EUAs drop to 2017 low on mix of bearish factors « Carbon Pulse,2017-03-28,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""NO"", ""UNKNOWN""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 6, 4]"
125,http://www.4-traders.com/news/ICYMI-Cassidy-Oped-To-Reduce-Carbon-Emissions-We-Need-More-Manufacturing--24127566/,http://www.4-traders.com/amp/news/ICYMI-Cassidy-Oped-To-Reduce-Carbon-Emissions-We-Need-More-Manufacturing--24127566/,"ICYMI Cassidy Oped : To Reduce Carbon Emissions , We Need More Manufacturing",2017-03-29,,4-traders.com,English,United States,1,3,carbon_terms=3,UNKNOWN,0,"[""UNKNOWN"", ""NO"", ""YES""]","["""", """", """"]",5,0.3333333333333333,0.0,0.0,"[5, 3, 7]"
129,http://abc.az/eng/news/main/102837.html,,"ADB : GHG emissions in Azerbaijan , Kazakhstan and Uzbekistan to grow until 2050",2017-03-31,http://abc.az/photos/115356.jpg,abc.az,English,Azerbaijan,1,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
133,https://gefira.org/en/2017/03/31/operation-husky-again/,,"Africa ’ s gate to Europe : Operation Husky , again",2017-04-02,https://gefira.org/wp-content/uploads/2017/03/sack_rome1.png,gefira.org,English,,2,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 3, 7]"
137,http://uk.reuters.com/article/uk-europe-emissions-data-idUKKBN17510W,http://uk.mobile.reuters.com/article/amp/idUKKBN17510W,EU carbon market installation emissions up 1 . 1 percent in 2016,2017-04-03,http://s3.reutersmedia.net/resources/r/?m=02&d=20170403&t=2&i=1179115843&w=&fh=545px&fw=&ll=&pl=&sq=&r=LYNXMPED320JJ,uk.reuters.com,English,United States,1,6,eu_context;carbon_terms=4,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
141,http://www.theenergycollective.com/dave-jones/2401723/european-coal-emissions-decline-german-lignite-stations-keep-pumping,,European Coal Emissions Decline but German Lignite Stations Keep Pumping On,2017-04-04,http://www.theenergycollective.com/wp-content/uploads/2017/04/Boxberg-lignite-power-station-sold-by-Vattenfall-to-LEAG-slider-thumb.jpg,theenergycollective.com,English,United States,1,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""NO"", ""UNKNOWN""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 6, 4]"
145,https://news.mongabay.com/2017/04/successful-colombian-rainforest-project-exposes-problems-with-carbon-emissions-trading/,https://news.mongabay.com/2017/04/successful-colombian-rainforest-project-exposes-problems-with-carbon-emissions-trading/amp/,Successful Colombian rainforest project exposes problems with carbon emissions trading,2017-04-06,https://news.mongabay.com/wp-content/uploads/sites/20/2017/04/colombia_1861.jpg,news.mongabay.com,English,United States,1,4,carbon_terms=4,UNKNOWN,0,"[""UNKNOWN"", ""NO"", ""YES""]","["""", """", """"]",7,0.3333333333333333,0.0,0.0,"[7, 6, 8]"
149,https://www.hellenicshippingnews.com/why-an-emissions-trading-scheme-in-the-eu-can-pose-a-huge-problem-to-our-industry/,,Why an Emissions Trading Scheme in the EU can pose a huge problem to our industry,2017-04-07,,hellenicshippingnews.com,English,China,1,5,eu_context;carbon_terms=3,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",8,0.3333333333333333,-0.8,-0.26666666666666666,"[8, 6, 7]"
153,http://www.charlotteobserver.com/news/business/national-business/article143266194.html,https://charlotteobserver.relaymedia.com/amp/news/business/national-business/article143266194.html,EU probes German power reserve plan amid state aid concerns,2017-04-08,http://www.charlotteobserver.com/static/images/charlotteobserver/facebook.jpg,charlotteobserver.com,English,United States,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""YES"", ""NO""]","["""", """", """"]",7,0.3333333333333333,0.0,0.0,"[7, 6, 8]"
157,http://carbon-pulse.com/33051/,,EU Market : EUAs shed 2 % on weaker energy after late slump « Carbon Pulse,2017-04-10,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""UNKNOWN"", ""NO""]","["""", """", """"]",7,0.3333333333333333,0.7,0.2333333333333333,"[7, 5, 3]"
161,http://www.climatechangenews.com/2017/04/11/balkan-utilities-gambling-coal-eu-opts/,,Balkans are gambling on coal as EU utilities opt out,2017-04-11,http://www.climatechangenews.com/files/2016/10/198719658_4c8c5f450b_b-e1477584248564.jpg,climatechangenews.com,English,France,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,-0.8,-0.5333333333333333,"[8, 7, 5]"
165,http://uk.reuters.com/article/europe-electricity-idUKL8N1HK1JG,http://uk.mobile.reuters.com/article/amp/idUKL8N1HK1JG,EUROPE POWER,2017-04-12,http://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 5, 5]"
169,http://www.theolivepress.es/spain-news/2017/04/14/spain-criticised-european-climate-foundation-reliance-carbon-energy-power/,,Spain criticised by European Climate Foundation for reliance on carbon energy power,2017-04-14,http://www.theolivepress.es/wp-content/uploads/2017/04/step-up.jpg,theolivepress.es,English,Spain,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",7,0.3333333333333333,-0.7,-0.2333333333333333,"[7, 5, 6]"
173,https://medium.com/world-economic-forum/brexit-could-be-the-best-thing-that-happened-to-the-european-union-2636cbc5ade5,,Brexit could be the best thing that happened to the European Union,2017-04-15,https://cdn-images-1.medium.com/max/1200/0*t-8qku5ydoBxkt6A.jpg,medium.com,English,United States,2,2,eu_context,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",5,0.3333333333333333,-0.5,-0.16666666666666666,"[5, 3, 7]"
177,https://www.forbes.com/sites/judeclemente/2017/04/16/the-u-s-is-transforming-the-global-liquefied-natural-gas-market/,https://www.forbes.com/sites/judeclemente/2017/04/16/the-u-s-is-transforming-the-global-liquefied-natural-gas-market/amp/,The U . S . Is Transforming The Global Liquefied Natural Gas Market,2017-04-17,https://blogs-images.forbes.com/judeclemente/files/2017/04/Screen-Shot-2017-04-09-at-6.44.03-PM.jpg,forbes.com,English,United States,2,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
181,http://www.justmeans.com/blogs/heineken-is-busy-reducing-carbon-emissions,,Heineken Is Busy Reducing Carbon Emissions,2017-04-18,,justmeans.com,English,United States,2,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
185,http://blogs.timesofindia.indiatimes.com/Globespotting/in-spite-of-brexit-eu-remains-a-global-power-the-first-global-market-and-the-most-relevant-partner-for-india/,,"  In spite of Brexit , EU remains a global power , the first global market , and the most relevant partner for India  ",2017-04-20,http://blogs.timesofindia.indiatimes.com/wp-content/uploads/2017/04/edit-Federica-Mogherini-1.jpg,blogs.timesofindia.indiatimes.com,English,India,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
189,https://www.free-press-release-center.info/viewrelease.php?rid=00000000000000382571,,Europe Advanced CO2 Sensor Market is estimated to grow at a CAGR of 14 . 6 % by Forecast to 2022,2017-04-21,,free-press-release-center.info,English,United States,2,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
193,http://www.pgfreepress.com/pacific-bioenergy-reducing-emissions/,,Prince George Free Press » Pacific BioEnergy reducing emissions,2017-04-22,,pgfreepress.com,English,,2,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
197,http://www.evwind.es/2017/04/25/windeurope-argues-for-an-electricity-market-design-consistent-with-the-eus-climate-strategy/59560,,WindEurope argues for an Electricity Market Design consistent with the EU climate strategy,2017-04-25,,evwind.es,English,Spain,1,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
201,http://www.hedgeweek.com/2017/04/26/251072/eex-sales-exceed-eur200-million-first-time,,EEX sales exceed EUR200 million for first time,2017-04-26,http://www.hedgeweek.com/sites/default/files/imagecache/facebook_200_square/image_library/Headshots3/EEX%20Peter%20Reitz.jpg,hedgeweek.com,English,United States,2,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""UNKNOWN"", ""NO""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 5, 3]"
205,http://www.4-traders.com/REPSOL-SA-75044/news/Repsol-Enagas-Supply-LNG-for-the-First-Time-in-Europe-24276865/,http://www.4-traders.com/amp/REPSOL-SA-75044/news/Repsol-Enagas-Supply-LNG-for-the-First-Time-in-Europe-24276865/,"Repsol : & Enagas Supply LNG , for the First Time in Europe",2017-04-27,,4-traders.com,English,United States,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
209,http://thewestsidestory.net/new-eu-rules-will-force-plants-reduce-harmful-emissions/,,New EU rules will force plants to reduce harmful emissions,2017-04-29,,thewestsidestory.net,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
213,https://site.uit.no/jclos/2017/04/28/remarks-on-the-european-parliaments-proposal-to-ban-heavy-fuel-oils-in-the-arctic/,,Remarks on the European Parliament proposal to ban Heavy Fuel Oils in the Arctic,2017-05-01,,site.uit.no,English,,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
217,http://carbon-pulse.com/33868/,,EU emitters convert a further 11 . 6 million offsets to allowances « Carbon Pulse,2017-05-02,,carbon-pulse.com,English,France,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""UNKNOWN"", ""NO""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 5, 3]"
221,http://www.theenergycollective.com/raulipartanen/2403678/bioenergy-increases-emissions-europe,,Bioenergy increases emissions in Europe,2017-05-04,http://www.theenergycollective.com/wp-content/uploads/2017/05/biomass-pellets-slider-thumb.jpg,theenergycollective.com,English,United States,1,4,eu_context;carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""NO"", ""YES""]","["""", """", """"]",5,0.3333333333333333,0.0,0.0,"[5, 7, 3]"
225,https://www.euractiv.com/section/uk-europe/news/uks-nuclear-energy-in-jeopardy-after-brexit-mps-warn/,,"UK ’ s nuclear energy in jeopardy after Brexit , MPs warn – EURACTIV . com",2017-05-07,https://www.euractiv.com/wp-content/uploads/sites/2/2017/05/shutterstock_18929500.jpg,euractiv.com,English,Germany,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
229,http://carbon-pulse.com/34208/,,EU Market : EUAs add 2 . 3 % after another late,2017-05-09,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 6, 0]"
233,https://www.hydrocarbonengineering.com/clean-fuels/31052017/ngva-europe-validates-natural-gas-for-decarbonisation/,https://www.hydrocarbonengineering.com/clean-fuels/31052017/ngva-europe-validates-natural-gas-for-decarbonisation/amp/,NGVA Europe validates natural gas for decarbonisation,2017-05-31,https://dlgivnpf6gg8w.cloudfront.net/media/articles/pop/fuel-02.jpg,hydrocarbonengineering.com,English,,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
237,http://carbon-pulse.com/35193/,,EU Parliament ’ s ETS rapporteur Duncan hands role to party colleague « Carbon Pulse,2017-06-01,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
241,http://news.trust.org/item/20170525141144-a0wjr,https://mercury.postlight.com/amp?url=http://news.trust.org/item/20170525141144-a0wjr,China may limit coverage of carbon market ahead of launch,2017-06-04,,news.trust.org,English,United States,1,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""YES"", ""NO""]","["""", """", """"]",7,0.3333333333333333,0.0,0.0,"[7, 6, 5]"
245,https://www.eureporter.co/environment/2017/06/05/european-parliament-president-tajani-the-parisagreement-is-alive-and-we-will-take-it-forward/,,European Parliament President Tajani : ‘ The # ParisAgreement is alive and we will take it forward ’ ,2017-06-05,https://www.eureporter.co/wp-content/uploads/2017/03/Antonio-tajani.jpg,eureporter.co,English,Colombia,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
249,http://carbon-pulse.com/35651/,,"EU Market : Unfazed by united kingdom election stalemate , EUAs end week flat « Carbon Pulse",2017-06-09,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
