_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
187,http://www.independent.ie/business/world/era-of-100-a-barrel-and-big-oil-gone-for-good-warns-eu-and-uk-energy-adviser-35636098.html,http://m.independent.ie/business/world/era-of-100-a-barrel-and-big-oil-gone-for-good-warns-eu-and-uk-energy-adviser-35636098.html,Era of $100 a barrel and Big Oil gone for good warns EU and united kingdom energy adviser,2017-04-20,http://www.independent.ie/business/world/article35636097.ece/ALTERNATES/h342/2017-04-20_bus_30439858_I1.JPG,independent.ie,English,Ireland,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",7,0.3333333333333333,-0.7,-0.2333333333333333,"[7, 5, 3]"
191,http://economictimes.indiatimes.com/news/environment/pollution/europes-pollution-caused-drought-in-india/articleshow/58308376.cms,http://m.economictimes.com/news/environment/pollution/europes-pollution-caused-drought-in-india/amp_articleshow/58308376.cms,  Europe pollution caused drought in India  ,2017-04-22,"http://img.etimg.com/thumb/msid-58308375,width-672,resizemode-4/drought.jpg",economictimes.indiatimes.com,English,India,2,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 4, 6]"
195,https://www.lngindustry.com/liquid-natural-gas/24042017/repsol-and-enags-carry-out-europes-first-lng-bunkering-operation-from-a-regasification-plant/,https://www.lngindustry.com/liquid-natural-gas/24042017/repsol-and-enags-carry-out-europes-first-lng-bunkering-operation-from-a-regasification-plant/amp/,Repsol and Enagás carry out Europe first LNG bunkering operation from a regasification plant,2017-04-24,https://d11onib03523a2.cloudfront.net/media/articles/pop/LNG-tanks-port-01.jpg,lngindustry.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
199,http://open4business.com.ua/european-system-monitoring-greenhouse-gases-emission-introduced-ukraine-minister/,,EUROPEAN SYSTEM FOR MONITORING GREENHOUSE GASES EMISSION TO BE INTRODUCED IN UKRAINE,2017-04-25,http://open4business.com.ua/wp-content/uploads/2017/04/CO22.jpg,open4business.com.ua,English,,2,4,eu_context;carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 4, 6]"
203,http://bellona.org/news/future-energy-system/2017-04-press-release-bellona-reality-checks-proposed-eu-power-to-liquids-policy,,Press Release : Bellona reality checks proposed EU  Power to Liquid policy,2017-04-27,http://network.bellona.org/content/uploads/sites/3/2017/04/ThinkstockPhotos-184856598.jpg,bellona.org,English,Russia,1,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",6,1.0,0.0,0.0,"[5, 6, 7]"
207,http://www.businessgreen.com/bg/news/3009224/eu-backs-stricter-air-quality-standards-designed-to-clean-up-or-close-down-dirtiest-power-plants,,EU backs stricter air quality standards designed to  clean up or close down  dirtiest power plants,2017-04-28,,businessgreen.com,English,United Kingdom,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
211,http://uspolitics.einnews.com/pr_news/378376989/global-activated-carbon-market-2017-share-trend-segmentation-and-forecast-to-2022,,"Global Activated carbon Market 2017 Share , Trend , Segmentation and Forecast to 2022",2017-04-29,,uspolitics.einnews.com,English,United States,2,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
215,http://www.mondovisione.com/media-and-resources/news/eex-trading-results-for-april-2017-eex-achieves-sixfold-volume-increase-on-eua/,,EEX Trading Results For April 2017,2017-05-02,,mondovisione.com,English,United States,1,7,eu_ets_strong;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 5, 5]"
219,https://www.platts.com/latest-news/coal/london/industry-group-urges-uk-to-stay-in-eu-carbon-26720837,,Industry group urges united kingdom to stay in EU carbon market post,2017-05-03,,platts.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""NO"", ""UNKNOWN""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 6, 4]"
223,https://www.out-law.com/en/articles/2017/may/brexit-uk-oil-and-gas-needs-frictionless-access-to-eu-markets-says-industry/,,"BREXIT : united kingdom oil and gas needs  frictionles access to EU markets , says industry",2017-05-05,,out-law.com,English,United Kingdom,1,4,eu_context;carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""YES"", ""NO""]","["""", """", """"]",5,0.3333333333333333,0.0,0.0,"[5, 7, 3]"
227,http://carbon-pulse.com/34141/,,EU Market : Macron win fails to lift carbon as EUAs drop 3 . 5 % « Carbon Pulse,2017-05-08,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",7,0.3333333333333333,-0.7,-0.2333333333333333,"[7, 5, 3]"
231,http://carbon-pulse.com/34193/,,EUAs may hit €35 by 2024 as reforms bite,2017-05-09,,carbon-pulse.com,English,France,1,6,eu_ets_strong,YES,1,"[""YES"", ""UNKNOWN"", ""NO""]","["""", """", """"]",8,0.3333333333333333,0.8,0.26666666666666666,"[8, 5, 3]"
235,http://carbon-pulse.com/35234/,,EU Market : Solid auction interest helps EUAs claw back above €5 « Carbon Pulse,2017-06-01,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
239,http://www.greencarcongress.com/2017/06/20170602-eea.html,,Green Car Congress : EU greenhouse gas emissions from transport increased for the second year in a row in 2015 ; on,2017-06-02,,greencarcongress.com,English,United States,1,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""UNKNOWN"", ""YES""]","["""", """", """"]",7,0.3333333333333333,-0.7,-0.2333333333333333,"[7, 5, 6]"
243,http://gulfnews.com/opinion/thinkers/eu-china-must-bolster-clean-energy-alliance-1.2038374,http://m.gulfnews.com/amp/opinion/thinkers/eu-china-must-bolster-clean-energy-alliance-1.2038374,"EU , China must bolster clean energy alliance",2017-06-04,http://static.gulfnews.com/polopoly_fs/1.2038373!/image/2520899226.jpg_gen/derivatives/box_460346/2520899226.jpg,gulfnews.com,English,United States,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""UNKNOWN""]","["""", """", """"]",8,0.6666666666666666,0.8,0.5333333333333333,"[8, 7, 5]"
247,http://www.seatrade-maritime.com/news/europe/call-for-eu-china-axis-to-drive-imo-climate-deal.html,,Call for EU,2017-06-07,http://www.seatrade-maritime.com/media/k2/items/cache/8336bba013f17c17295ae378fba1c334_XL.jpg,seatrade-maritime.com,English,China,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","["""", """", """"]",5,1.0,0.0,0.0,"[5, 5, 5]"
