url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,relevance_score,relevance_hits
http://pt.euronews.com/2017/01/21/marcha-das-mulheres-contra-trump-junta-maiores-multides-de-sempre-nos-eua,,  Marcha das mulheres  contra Trump junta maiores multidões de sempre nos EUA,2017-01-22 09:00:00+00:00,http://static.euronews.com/articles/355624/1000x563_355624.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/01/22/dezenas-de-milhares-marcharam-nos-eua,,Dezenas de milhares marcharam nos EUA,2017-01-22 18:45:00+00:00,http://static.euronews.com/articles/355650/1000x563_355650.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://urbanmilwaukee.com/pressrelease/eua-promotes-excellence/,,EUA Promotes Excellence » Urban Milwaukee,2017-01-23 05:45:00+00:00,http://urbanmilwaukee.com/wp-content/uploads/2017/01/norman-c_288x432-1.jpg,urbanmilwaukee.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/01/23/trump-quer-mudar-embaixada-israelita-dos-eua-para-jerusalem,,Trump quer mudar embaixada israelita dos EUA para Jerusalém,2017-01-23 08:15:00+00:00,http://static.euronews.com/articles/355671/1000x563_355671.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/01/23/foxconn-planeia-investimento-de-7-mil-milhes-nos-eua,,Foxconn planeia investimento de 7 mil milhões nos EUA,2017-01-23 17:00:00+00:00,http://static.euronews.com/articles/355722/1000x563_355722.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/29458/,,EU Market : EUAs dip in wake of last week big gains « Carbon Pulse,2017-01-23 23:00:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://pt.euronews.com/2017/01/29/eua-juiza-bloqueia-decreto-presidencial-que-proibe-entrada-de-cidadaos-de,,EUA : Juíza bloqueia decreto presidencial que proíbe entrada de cidadãos de países muçulmanos e imigrantes,2017-01-29 11:00:00+00:00,http://static.euronews.com/articles/356334/1000x563_356334.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/01/29/netanyahu-defende-transferencia-de-embaixada-dos-eua-para-jerusalem,,Netanyahu defende transferência de embaixada dos EUA para Jerusalém,2017-01-29 20:45:00+00:00,http://static.euronews.com/articles/356375/1000x563_356375.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/01/30/alemanha-schulz-quer-campanha-bastante-distinta-dos-eua,,Alemanha : Schulz quer campanha bastante distinta dos EUA,2017-01-30 20:15:00+00:00,http://static.euronews.com/articles/356479/1000x563_356479.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/01/30/eua-chovem-as-queixas-em-tribunal-contra-as-leis-de-donald-trump,,EUA : Chovem as queixas em tribunal contra as leis de Donald Trump,2017-01-30 20:15:00+00:00,http://static.euronews.com/articles/356466/1000x563_356466.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://carbon-pulse.com/29779/,,EU Market : EUAs climb back above €5 as power prices rebound « Carbon Pulse,2017-01-30 22:00:00+00:00,,carbon-pulse.com,English,France,12,eu_ets_strong;eu_context;carbon_terms=3;energy_driver
http://www.tonga-broadcasting.net/?p=5389,,"MV Vaomapa , the latest inter island ferry made its maiden voyage to ‘ Eua last Saturday – TBC",2017-01-30 23:00:00+00:00,,tonga-broadcasting.net,English,,8,eu_ets_strong;eu_context
http://carbon-pulse.com/29837/,,"EU Market : EUAs rise for 2nd day to eye €5 . 60 test , break",2017-01-31 21:45:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://pt.euronews.com/2017/02/01/eua-bloqueio-anti-imigracao-provoca-confusao-para-cidadaos-com-dupla,,EUA : Bloqueio anti,2017-02-01 05:30:00+00:00,http://static.euronews.com/articles/356598/1000x563_356598.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/01/decreto-de-trump-deixa-familias-cortadas-entre-os-eua-e-o-irao,,Decreto de Trump deixa famílias  cortadas  entre os EUA e o Irão,2017-02-01 10:15:00+00:00,http://static.euronews.com/articles/356597/1000x563_356597.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/01/eua-exercito-retoma-construcao-de-polemico-oleoduto-no-dakota-do-norte,,EUA : Exército retoma construção de polémico oleoduto no Dakota do Norte,2017-02-01 10:15:00+00:00,http://static.euronews.com/articles/356604/1000x563_356604.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://www.mondovisione.com/media-and-resources/news/eex-trading-results-for-january-2017-eex-increases-volumes-in-power-options-an/,,EEX Trading Results For January 2017,2017-02-01 16:45:00+00:00,,mondovisione.com,English,United States,7,eu_ets_strong;carbon_terms=1
http://pt.euronews.com/2017/02/01/eua-democratas-podem-vetar-nomeacao-de-neil-gorsuch-para-o-supremo-tribunal,,EUA : Democratas podem vetar nomeação de Neil Gorsuch para o Supremo Tribunal,2017-02-01 19:45:00+00:00,http://static.euronews.com/articles/356678/1000x563_356678.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://carbon-pulse.com/29889/,,EU Market : EUAs hold on to recent gains as experts diverge on next moves « Carbon Pulse,2017-02-01 21:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://pt.euronews.com/2017/02/01/eua-senado-confirma-o-empresario-rex-tillerson-como-o-proximo-secretario-de,,EUA : Senado confirma Rex Tillerson como secretário de Estado,2017-02-02 00:30:00+00:00,http://static.euronews.com/articles/356701/1000x563_356701.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/02/eua-conferencista-de-extrema-direita-inflama-confrontos-na-universidade-de,,EUA : Conferencista de extrema,2017-02-02 10:15:00+00:00,http://static.euronews.com/articles/356722/1000x563_356722.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/02/rex-tillerson-e-agora-secretario-de-estado-dos-eua,,Rex Tillerson é agora secretário de Estado dos EUA,2017-02-02 10:15:00+00:00,http://static.euronews.com/articles/356720/1000x563_356720.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://www.4-traders.com/news/EEX-Auction-News-EU-Auction--23799037/,http://www.4-traders.com/amp/news/EEX-Auction-News-EU-Auction--23799037/,EEX Auction News : EU Auction,2017-02-02 10:30:00+00:00,,4-traders.com,English,United States,9,eu_ets_strong;eu_context;carbon_terms=1
http://www.cemnet.com/News/story/161006/cembureau-calls-for-maintaining-free-eu-ets-allowances-for-best-performers.html,,Cembureau calls for maintaining free EU ETS allowances for best performers,2017-02-02 11:00:00+00:00,,cemnet.com,English,United States,10,eu_ets_strong;eu_context;carbon_terms=2
http://www.hedgeweek.com/2017/02/02/248224/eex-increases-volumes-power-options-and-agricultural-products,,EEX increases volumes in power options and agricultural products,2017-02-02 11:30:00+00:00,http://www.hedgeweek.com/sites/default/files/imagecache/facebook_200_square/image_library/Graphs/Arrow%20up.jpg,hedgeweek.com,English,United States,7,eu_ets_strong;energy_driver
http://pt.euronews.com/2017/02/02/euaaustralia-refugiados-criam-tensao-entre-aliados,,EUA / Austrália : Refugiados criam tensão entre aliados,2017-02-02 19:45:00+00:00,http://static.euronews.com/articles/356788/1000x563_356788.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/03/mattis-avisa-coreia-do-norte-de-resposta-eficaz-e-esmagadora-dos-eua,,Mattis avisa Coreia do Norte de resposta  eficaz e esmagadora  dos EUA,2017-02-03 09:15:00+00:00,http://static.euronews.com/articles/356818/1000x563_356818.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://www.4-traders.com/news/No-to-discrimination-Chemical-industry-calls-for-fair-emissions-trading-system--23809387/,http://www.4-traders.com/amp/news/No-to-discrimination-Chemical-industry-calls-for-fair-emissions-trading-system--23809387/,No to discrimination : Chemical industry calls for fair emissions trading system,2017-02-03 16:00:00+00:00,,4-traders.com,English,United States,9,eu_ets_strong;carbon_terms=3
http://pt.euronews.com/2017/02/03/forte-criacao-de-empregos-nos-eua-e-japao-pode-dar-uma-ajuda-adicional,,Forte criação de empregos nos EUA e Japão pode dar uma ajuda adicional,2017-02-03 16:45:00+00:00,http://static.euronews.com/articles/356879/1000x563_356879.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/03/eua-anunciaram-sances-a-mais-de-duas-dezenas-de-pessoas-e-entidades-a-lista-dos,,EUA anunciaram sanções a mais de duas dezenas de pessoas e entidades . A lista dos sancionados está disponível na página na internet do Tesouro dos EUA,2017-02-03 18:45:00+00:00,http://static.euronews.com/articles/356885/1000x563_356885.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/30043/,,EU Market : EUAs slip again on light selling but hold bulk of week ’ s gains « Carbon Pulse,2017-02-03 21:00:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://www.medpagetoday.com/infectiousdisease/zikavirus/62918,,This Week in Zika : EUA Granted for Molecular Test Using Whole Blood,2017-02-03 22:45:00+00:00,http://clf1.medpagetoday.com/assets/images/defaultLede.png,medpagetoday.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/06/eua-trump-acusa-juizes-de-colocarem-o-pais-em-risco-ao-suspenderem-decreto,,EUA : Trump acusa juízes de colocarem o país em risco ao suspenderem decreto antiimigração,2017-02-06 07:15:00+00:00,http://static.euronews.com/articles/357040/1000x563_357040.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/06/cidadaos-dos-sete-paises-muculmanos-aproveitam-suspensao-para-regressar-aos-eua,,Cidadãos dos sete países muçulmanos aproveitam suspensão para regressar aos EUA,2017-02-06 12:00:00+00:00,http://static.euronews.com/articles/357060/1000x563_357060.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
https://www.traveldailynews.com/post/european-commission-adopts-proposal-for-aviation-emissions-trading-system,,European Commission adopts proposal for aviation emissions trading system,2017-02-06 12:45:00+00:00,https://www.traveldailynews.com/assets/thumbnails/c4/c44fa128f003e3e307d4d86f8dcce599.jpg,traveldailynews.com,English,United States,11,eu_ets_strong;eu_context;carbon_terms=3
http://www.natlawreview.com/article/energy-union-progress-report-emissions-trading-system-eu-mexico-free-trade-agreement,,"Energy Union Progress Report , Emissions Trading System , EU",2017-02-06 18:30:00+00:00,http://www.natlawreview.com/sites/default/files/styles/thumbnail/public/article/aux/1141/eu%20eu%20parilment-European-union-flag.jpg?itok=rKDRpc88,natlawreview.com,English,United States,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/30108/,,Lawmakers draw closer on EU ETS reform options « Carbon Pulse,2017-02-06 20:30:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://www.tonga-broadcasting.net/?p=5549,,Tropical Depression 09F lies West to North West of Tongatapu and  Eua – TBC,2017-02-07 00:30:00+00:00,,tonga-broadcasting.net,English,,8,eu_ets_strong;eu_context
http://carbon-pulse.com/30126/,,EU Market : EUAs keep sliding as market awaits EU Parliament vote « Carbon Pulse,2017-02-07 01:15:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://pt.euronews.com/2017/02/07/eua-o-avo-dos-peixes-em-cativeiro-eutanasiado-aos-90-anos,,EUA : O  avô  dos peixes em cativeiro eutanasiado aos 90 anos,2017-02-07 08:00:00+00:00,http://static.euronews.com/articles/357140/1000x563_357140.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://energy.einnews.com/article/365436986/live,,EU ETS : Commission urged to remove cement from carbon leakage list,2017-02-07 16:15:00+00:00,,energy.einnews.com,English,United States,9,eu_ets_strong;eu_context;carbon_terms=1
http://www.globalcement.com/news/item/5768-cembureau-lobbies-for-revised-european-emissions-trading-scheme,,Cembureau lobbies for revised European emissions trading scheme,2017-02-07 19:15:00+00:00,http://www.globalcement.com/media/k2/items/cache/55c77c4359e210de61833641a929d483_M.jpg,globalcement.com,English,India,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/30170/,,EU Market : EUAs creep higher to end 4,2017-02-07 20:00:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://www.risk.net/commodities/energy/3854361/february-seen-as-crunch-time-for-the-eu-ets,,February seen as crunch time for the EU ETS,2017-02-07 20:15:00+00:00,http://www.risk.net/sites/risk/files/styles/metatag_image/public/2017-02/EU-emissions-GettyImages.jpg?itok=akyy6Wek,risk.net,English,,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/08/eua-exercito-vai-retomar-construcao-de-oleoduto-no-dakota-do-norte,,EUA : Exército vai retomar construção de oleoduto no Dakota do Norte,2017-02-08 07:15:00+00:00,http://static.euronews.com/articles/357248/1000x563_357248.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/07/eua-senado-aprova-secretaria-da-educacao-mas-nao-sem-polemica,,EUA : Senado aprova secretária da Educação mas não sem polémica,2017-02-08 07:15:00+00:00,http://static.euronews.com/articles/357236/1000x563_357236.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/08/eua-milhares-de-pessoas-ouviram-audiencia-sobre-veto-migratorio,,EUA : Milhares de pessoas ouviram audiência sobre veto migratório,2017-02-08 12:00:00+00:00,http://static.euronews.com/articles/357263/1000x563_357263.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://www.edie.net/news/11/Does-Brexit-offer-a-golden-opportunity-to-pursue-ETS-alternatives/,,Does Brexit offer a  golden opportunity  to pursue EU ETS alternatives ? ,2017-02-08 16:00:00+00:00,http://edienet.s3.amazonaws.com/news/images/34458.jpg,edie.net,English,United Kingdom,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/08/medidas-de-trump-provocam-quedas-nas-viagens-para-os-eua,,Medidas de Trump provocam quedas nas viagens para os EUA,2017-02-08 17:00:00+00:00,http://static.euronews.com/articles/357313/1000x563_357313.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/30189/,,EU Market : EUAs nudge higher on oil,2017-02-09 00:15:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=1;energy_driver
http://pt.euronews.com/2017/02/09/senado-dos-eua-confirma-escolha-radical-de-trump-para-a-pasta-da-justica,,Senado dos EUA confirma escolha radical de Trump para a pasta da Justiça,2017-02-09 07:15:00+00:00,http://static.euronews.com/articles/357375/1000x563_357375.jpg,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/09/eua-juiz-nomeado-para-o-supremo-garante-que-ataques-de-trump-a-justica-sao,,EUA : Juiz nomeado para o Supremo garante que ataques de Trump  justiça são  desanimadores  ,2017-02-09 09:30:00+00:00,http://static.euronews.com/articles/357385/1000x563_357385.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://www.wkrb13.com/markets/1965928/beaufort-securities-reiterates-speculative-buy-rating-for-eurasia-mining-plc-eua.html,,Beaufort Securities Reiterates  Speculative Buy  Rating for Eurasia Mining plc ( EUA ) ,2017-02-09 10:30:00+00:00,http://www.wkrb13.com/logos/eurasia-mining-plc-logo.jpg,wkrb13.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/09/eua-exercito-norte-americano-permite-conclusao-do-oleoduto-dakota-access,,EUA : Exército norte,2017-02-09 12:15:00+00:00,http://static.euronews.com/articles/357405/1000x563_357405.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://www.euractiv.com/section/energy/news/does-brexit-offer-a-golden-opportunity-to-pursue-eu-ets-alternatives/,,Does Brexit offer a  golden opportunity  to pursue EU ETS alternatives ? – EurActiv . com,2017-02-09 14:45:00+00:00,http://www.euractiv.com/wp-content/uploads/sites/2/2017/02/glass_ETS_emissions_CREDITBenoit-Daoust_Shutterstock-800x534.jpg,euractiv.com,English,Germany,8,eu_ets_strong;eu_context
http://airandenvironmentmanagement.cleantechnology-business-review.com/news/statkraft-14-european-utilities-send-wakeup-call-to-european-commission-on-ets-review-090217-5735815,,Statkraft sends second wakeup call on EU Emissions Trading System,2017-02-09 15:15:00+00:00,,airandenvironmentmanagement.cleantechnology-business-review.com,English,United States,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/30300/,,EU Market : EUAs inch higher despite late sell,2017-02-09 23:45:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://www.4-traders.com/news/EEX-Auction-News-German-Auction--23850379/,http://www.4-traders.com/amp/news/EEX-Auction-News-German-Auction--23850379/,EEX Auction News : German Auction,2017-02-10 10:30:00+00:00,,4-traders.com,English,United States,7,eu_ets_strong;carbon_terms=1
https://www.gov.uk/government/publications/aircraft-operator-guide-how-to-comply-with-phase-iii-of-the-eu-ets,,EU ETS Phase III : guidance for aircraft operators,2017-02-10 17:15:00+00:00,https://assets.publishing.service.gov.uk/static/opengraph-image-a1f7d89ffd0782738b1aeb0da37842d8bd0addbd724b8e58c3edbc7287cc11de.png,gov.uk,English,United Kingdom,8,eu_ets_strong;eu_context
https://www.gov.uk/government/publications/how-to-comply-with-the-eu-ets-and-small-emitter-and-hospital-opt-out-scheme,,EU ETS Phase III : guidance for installations,2017-02-10 17:15:00+00:00,https://assets.publishing.service.gov.uk/static/opengraph-image-a1f7d89ffd0782738b1aeb0da37842d8bd0addbd724b8e58c3edbc7287cc11de.png,gov.uk,English,United Kingdom,8,eu_ets_strong;eu_context
http://pt.euronews.com/2017/02/12/eua-japao-e-coreia-do-sul-criticam-novo-teste-de-missil-norte-coreano,,"EUA , Japão e Coreia do Sul criticam novo teste de míssil norte",2017-02-12 09:45:00+00:00,http://static.euronews.com/articles/357652/1000x563_357652.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2017/02/13/eua-peru-pede-deportacao-de-antigo-presidente-alejandro-toledo,,EUA : Peru pede deportação de antigo presidente Alejandro Toledo,2017-02-13 12:45:00+00:00,http://static.euronews.com/articles/357699/1000x563_357699.jpg,pt.euronews.com,English,United States,6,eu_ets_strong
